REVIEW_PANEL|MEDICALSPECIALTY|PRODUCTCODE|DEVICENAME|DEVICECLASS|UNCLASSIFIED_REASON|GMPEXEMPTFLAG|THIRDPARTYFLAG|REVIEWCODE|REGULATIONNUMBER|SUBMISSION_TYPE_ID|DEFINITION|PHYSICALSTATE|TECHNICALMETHOD|TARGETAREA|Implant_Flag|Life_Sustain_support_flag|SummaryMalfunctionReporting
SU||ONV|Electrical Impedance Spectrometer|3||N|N|||2|It is indicated for use on cutaneous lesions with one or more clinical or historical characteristics of melanoma, when a dermatologist chooses to obtain additional information when considering biopsy. It should not be used on clinically obvious melanoma. It is to be used as one element of the overall clinical assessment. The output given by the device should be used in combination with clinical and historical signs of melanoma to obtain additional information prior to a decision to biopsy.|Device is comprised of 1) Control Unit:  processes examination data and presents electrical impedance spectra on the display, includes touch screen for user interaction, 2) Probe:  holds the electrode used for lesion evaluation, 3)Probe Cable:  connects probe to control unit, 3)Examination Electrodes – single patient use, sterile, disposable:  The  electrode head is covered with micro invasive pins (approximately 150 µm high with 170 µm triangular base), 4) Training Electrodes – single person use, sterile, disposable, 5) Test Impedance Tool, 6) Lesion Coverage Tool, 7) Power cord, 8)Battery, rechargeable (optional), and 9) USB flash drive|It utilizes electric impedance to characterize skin tissue in real-time. It consists of a control unit and a disposable electrode.|Cutaneous lesions|N|N|Eligible
SU||OYD|Optical Diagnostic Device For Melanoma Detection|3||N|N|||2|Intended in the detection of melanoma and high grade lesions among atypical lesions in order to rule-out melanoma.|Optical radiation.|Use of visible and infrared optical radiation to generate images of targeted atypical lesions.|Atypical pigmented lesions|N|N|Eligible
SU||PFC|Cultured Human Cell Skin Dressing|3||N|N|||2|Allogeneic skin cells cultured in vitro and combined with scaffold sheeting to act as a physical wound covering and provide biological components that interact with the wound, for treatment of skin ulcers.|Allogeneic skin cells are cultured in vitro and combined with scaffold sheeting|Device funtions as a physical wound covering and provides biological components that interact with the wound|Skin|Y|N|Eligible
SU||PHU|Intra-Abdominal Pressure Monitoring Device|U|1|N|N|||1|Abdominal intracompartmental pressure monitoring using bladder pressure as a surrogate for abdominal pressure.|Urological catheter, pressure sensing device.|Monitoring abdominal intracompartmental pressure with a urological catheter|Urological|Y|N|Eligible
SU||PKY|Implant, Dermal, For Aesthetic Use In The Hands|3||N|N|||2|For hand augmentation to correct volume loss in the dorsum of the hands.|Injectable mixture in a syringe with a needle.|To provide volume fullness to the dorsum (back) of the hand|Dorsum (back) of the hand|Y|N|Ineligible
SU||PUV|Lymph Node Location System During Sentinel Biopsy Procedure|3||N|N|||2|Locating lymph nodes draining a tumor as part of the sentinel lymph node biopsy procedure|The solution is considered a combination product.  The iron particle is surrounded by a carboxydextran coating.  The carboxydextran coating is considered a drug.  The nanoparticles are then mixed in a saline solution.  The system uses an electronic base device with a magnetic probe.|The solution is composed of iron nanoparticles which is injected peri-tumor.  The nanoparticles are taken up by the lymphatic system and remains there.  The magnetic probe is used to locate the iron nanoparticles which should collect in the lymph nodes.|Cancer tumor|Y|N|Eligible
SU||PZC|Ablation System, High Intensity Focus Ultrasound (Hifu), Soft Tissue|N|3|N|N|||3|An Imaged-Guided Focused Ultrasound System is intended to use high intensity focused ultrasound (HiFU) to heat and ablate soft tissue.|Transducer Array, Computer Workstation, Water Chiller, Image Table.|An Imaged-Guided Focused Ultrasound System is intended to Device uses high frequency ultrasound to heat and ablate soft tissue.|Soft Tissue.|N|N|Ineligible
SU||QOJ|Apparatus, Suction, Operating-Room, Wall Vacuum Powered (Export Only)|N|3|N|N|||3|Intended to be used for the removal of prosthetic breast implant specimens.|The device is a sterile, transparent, rigid bi-conical device that, when assembled, will attach to an external vacuum source and provide suction in order to remove prosthetic breast implants. This is a single use device available by prescription only, for professional use in a clinical setting. The two cones (top and bottom) are made of molded thermoplastic and seal together with a silicone O-ring.|The device is intended to be used for the removal of prosthetic breast implant specimens, including intact and ruptured silicone gel implants as well as intact saline implants.|Breast|N|N|Ineligible
SU||QQF|Skin Microneedling Manual/Automated Device (Export Only)|N|3|N|N|||3|For one-time (1X) use by qualified clinical professionals to cause bio-active effect(s) in skin for aesthetic improvement.|“Gamma Irradiated” Pouch containing Roller inside a colored Box and protective plastic holder, w/ IFU or System Kit w/ Key components of Re-usable Pen, one-time (1X) use/Disposable “Gamma Irradiated” Tip, Pen-Wall Power Adapter, w/ IFU.|n/a|Skin on neck.|N|N|Ineligible
SU||QSZ|Absorbable Synthetic Wound Dressing|U|1|N|N|||1|Intended as a physical barrier to cover the wound and provide a moist wound environment. Intended to be left on wounds after topical application.|Commonly a solid sheet|Physical barrier to cover the wound and provide a moist wound environment.|Topical wounds |N|N|Ineligible
TX|CH|DII|Columns, Glc|1||N|N||862.2250|4|||||N|N|Eligible
TX|CH|DJA|Column Supports, Glc|1||N|N||862.2250|4|||||N|N|Eligible
TX|CH|DJO|Indicator, Cellulose Fluorescent, Tlc|1||N|N||862.2270|4|||||N|N|Eligible
TX|CH|DJS|U.V. Light, Tlc|1||Y|N||862.2270|4|||||N|N|Eligible
TX|CH|DJY|Ion-Exchange Chromatography|1||N|N||862.2230|4|||||N|N|Eligible
TX|CH|DKG|Plate, Cellulose, Tlc|1||N|N||862.2270|4|||||N|N|Eligible
TX|CH|DKK|Tanks, Developing, Tlc|1||Y|N||862.2270|4|||||N|N|Eligible
TX|CH|DKO|Adsorbents, Ion-Exchange|1||N|N||862.2230|4|||||N|N|Eligible
TX|CH|DKS|Plate, Silica Gel, Tlc|1||N|N||862.2270|4|||||N|N|Eligible
TX|CH|DKY|Indicator, Alumina Fluorescent, Tlc|1||N|N||862.2270|4|||||N|N|Eligible
TX|CH|DLC|Atomizer, Tlc|1||Y|N||862.2270|4|||||N|N|Eligible
TX|CH|DLG|Coating, Liquid, Glc|1||N|N||862.2250|4|||||N|N|Eligible
TX|CH|DLO|Indicator, Silica Gel Fluorescent, Tlc|1||N|N||862.2270|4|||||N|N|Eligible
TX|CH|DLY|Plate, Alumina, Tlc|1||N|N||862.2270|4|||||N|N|Eligible
TX|CH|DMG|Papers, Ion|1||N|N||862.2230|4|||||N|N|Eligible
TX|CH|DMS|Gases, Glc|1||N|N||862.2250|4|||||N|N|Eligible
TX|CH|DMZ|Liquid Chromatography, Adsorbent|1||N|N||862.2260|4|||||N|N|Eligible
TX|CH|DNH|Resins, Ion-Exchange, Liquid Chromatography|1||N|N||862.2260|4|||||N|N|Eligible
TX|CH|DOP|Mass Spectrometer, Clinical Use|1||N|N||862.2860|4|||||N|N|Eligible
TX|CH|DPA|Apparatus, General Use, Thin Layer Chromatography|1||Y|N||862.2270|4|||||N|N|Eligible
TX|CH|DPM|Columns, Liquid Chromatography|1||N|N||862.2260|4|||||N|N|Eligible
TX|CH|JSQ|Chromatography For Bacterial Identification|1||N|N||862.2250|4|||||N|N|Eligible
TX|CH|JXQ|Monitor, U.V., Glc|1||N|N||862.2250|4|||||N|N|Eligible
TX|CH|JXR|Atomic Absorption Spectrophotometer, General Use|1||N|N||862.2850|4|||||N|N|Eligible
TX|CH|KEA|Resins, Ion-Exchange|1||N|N||862.2230|4|||||N|N|Eligible
TX|CH|KIE|Apparatus, High Pressure Liquid Chromatography|1||N|N||862.2260|4|||||N|N|Eligible
TX|CH|KZQ|Chromatography(Gas), Clinical Use|1||N|N||862.2250|4|||||N|N|Eligible
TX|CH|KZR|Chromatography (Liquid, Gel), Clinical Use|1||N|N||862.2260|4|||||N|N|Eligible
TX|CH|KZS|Chromatography (Thin Layer), Clinical Use|1||N|N||862.2270|4|||||N|N|Eligible
TX|CH|LDM|Instrumentation, High Pressure Liquid Chromatography|1||N|N||862.2260|4|||||N|N|Eligible
TX|CH|LEQ|Detectors, Electrochemical, Liquid Chromatography|1||N|N||862.2260|4|||||N|N|Eligible
TX|CH|LTB|Cyclosporine Radioimmunoassay|2||N|Y||862.1235|1|||||N|N|Eligible
TX|CH|MAR|Cyclosporine And Metabolites Serum Assay|2||N|Y||862.1235|1|||||N|N|Eligible
TX|CH|MGS|High Performance Liquid Chromatography For Cyclosporine|2||N|Y||862.1235|1|||||N|N|Eligible
TX|CH|MGU|Fluorescence Polarization Immunoassay For Cyclosporine|2||N|Y||862.1235|1|||||N|N|Eligible
TX|CH|MGV|Radioimmunoassay For Cyclosporine|2||N|Y||862.1235|1|||||N|N|Eligible
TX|CH|MKW|Cyclosporine|2||N|Y||862.1235|1|||||N|N|Eligible
TX|CH|MLM|Enzyme Immunoassay, Tracrolimus|2||N|Y||862.1678|1|||||N|N|Eligible
TX|CH|NFX|Test, Cholesterol, Total, Over The Counter|1||N|Y||862.1175|1|||||N|N|Eligible
TX|CH|NFZ|Test, Creatinine, Over The Counter|2||N|N||862.1225|1|||||N|N|Eligible
TX|CH|NGA|Test, Follicle Stimulating Hormone (Fsh), Over The Counter|1||N|N||862.1300|4|||||N|N|Eligible
TX|CH|NGD|Test, Lactic Acid, Over The Counter|1||N|Y||862.1450|1|||||N|N|Eligible
TX|CH|NGE|Test, Luteinizing Hormone (Lh), Over The Counter|1||N|N||862.1485|4|||||N|N|Eligible
TX|CH|NGJ|Test, Nitrite, Urinary, Non-Quantitative, Over The Counter|1||N|Y||862.1510|1|||||N|N|Eligible
TX|CH|NGO|Test, Triglycerides, Over The Counter|1||N|Y||862.1705|1|||||N|N|Eligible
TX|CH|PFT|Reagents For Molecular Diagnostic Test Systems|1||N|N||862.3800|4|A kit that is a set of reagents and consumables used in the processing of human genomic DNA samples derived from peripheral whole blood, and in the subsequent targeted re-sequencing of the resulting sample libraries. User-supplied analyte specific reagents are required for the preparation of libraries targeting specific genomic regions of interest. The kit is intended for use as part of molecular diagnostic test systems.|Individual reagents or reagent packages|Not applicable|Not applicable|N|N|Eligible
TX|CH|PQO|Anti-Müllerian Hormone Test System|2||N|N||862.1092|1|An Anti-Müllerian hormone test system is an in vitro diagnostic device intended to measure anti-Müllerian hormone in human serum and plasma. The test is intended to be used as an aid for assessing ovarian reserve in women.|In vitro diagnostic device, reagent|mmunoassay, other|Fertility, diagnosis|N|N|Eligible
TX|CH|QKE|Immunoassay, Pregnanediol Glucuronide, Over The Counter|1||N|N||862.1620|4|Over-the-counter detection of pregnanediol glucuronide for the confirmation of ovulation|Immunoassay.|Immunoassay.|In vitro diagnostic device.|N|N|Ineligible
TX|CH|QKT|Clozapine Test System|2||N|N||862.3245|1|A clozapine test system is intended for the in vitro quantitative measurement of clozapine in human specimens.|In vitro diagnostic device|Immunoassay|Human specimens|N|N|Ineligible
TX|HE|NGB|Test, Glycosylated Hemoglobin, Over The Counter|2||N|N||864.7470|1|||||N|N|Eligible
TX|HE|NGK|Test, Occult Blood, Over The Counter|2||N|Y||864.6550|1|||||N|N|Eligible
TX|IM|NTV|Myeloperoxidase, Immunoassay, System, Test|2||N|Y||866.5600|1|MYELOPEROXIDASE, IMMUNOASSAY, SYSTEM, TEST IS INTENDED TO MEASURE MYELOPEROXIDASE IN HUMAN PLASMA, TO BE USED IN CONJUNCTION WITH CLINICAL HISTORY, ECG AND CARDIAC BIOMARKERS TO EVALUATE PATIENTS PRESENTING WITH CHEST PAIN THAT ARE AT RISK FOR MAJOR ADVERSE CARDIAC EVENTS, INCLUDING MYOCARDIAL INFARCTION, NEED FOR REVASCULARIZATION, OR DEATH.||||N|N|Eligible
TX|IM|PFF|High Throughput Dna Sequence Analyzer|2||N|N||862.2265|4|A high throughput sequencing technology performing targeted DNA sequencing of amplicons from a defined genetic region or a subset of genes in human genomic DNA from a clinical sample.|sequencing instrument and associated software|A high throughput DNA sequence analyzer is an automated clinical multiplex instrument system intended to prepare, generate, measure and sort signals in order to analyze DNA molecules of amplicons from a clinical sample such as peripheral whole blood.  Signals produced are measured and interpreted by accompanying software into DNA sequence information.|human genomic DNA from a clinical sample|N|N|Eligible
TX|TX|DIC|Alcohol Dehydrogenase, Specific Reagent For Ethanol Enzyme Method|2||N|Y||862.3040|1|||||N|N|Eligible
TX|TX|DID|Bacillus Subtilis Microbiology Assay, Tobramycin|2||N|Y||862.3900|1|||||N|N|Eligible
TX|TX|DIE|Heavy Metals Control Materials|1||N|N||862.3280|4|||||N|N|Eligible
TX|TX|DIF|Drug Mixture Control Materials|1||N|N||862.3280|4|||||N|N|Eligible
TX|TX|DIG|Cholinesterase Test Paper|1||N|N||862.3240|4|||||N|N|Eligible
TX|TX|DIH|Colorimetry, Cholinesterase|1||N|N||862.3240|4|||||N|N|Eligible
TX|TX|DIJ|Lead, Delta Amino Levulinic Acid|2||N|N||862.3550|1|||||N|N|Eligible
TX|TX|DIK|Thin Layer Chromatography, Quinine|1||N|Y||862.3750|1|||||N|N|Eligible
TX|TX|DIL|Radioimmunoassay, Primidone|2||N|Y||862.3680|1|||||N|N|Eligible
TX|TX|DIM|Gas Chromatography, Salicylate|2||N|Y||862.3830|1|||||N|N|Eligible
TX|TX|DIN|Gas Chromatography, Cocaine|2||N|Y||862.3250|1|||||N|N|Eligible
TX|TX|DIO|Enzyme Immunoassay, Cocaine And Cocaine Metabolites|2||N|Y||862.3250|1|||||N|N|Eligible
TX|TX|DIP|Enzyme Immunoassay, Diphenylhydantoin|2||N|Y||862.3350|1|||||N|N|Eligible
TX|TX|DIQ|Radioimmunoassay, Morphine (3-H), Goat Antibody Ammonium Sulfate Sep.|2||N|Y||862.3640|1|||||N|N|Eligible
TX|TX|DIR|Free Radical Assay, Cocaine|2||N|Y||862.3250|1|||||N|N|Eligible
TX|TX|DIS|Enzyme Immunoassay, Barbiturate|2||N|Y||862.3150|1|||||N|N|Eligible
TX|TX|DIT|Thin Layer Chromatography, Amphetamine|2||N|Y||862.3100|1|||||N|N|Eligible
TX|TX|DIW|Hemagglutination Inhibition, Methadone|2||N|Y||862.3620|1|||||N|N|Eligible
TX|TX|DIX|Thin Layer Chromatography, Phenobarbital|2||N|Y||862.3660|1|||||N|N|Eligible
TX|TX|DIY|Gas Chromatography, Ethosuximide|2||N|Y||862.3380|1|||||N|N|Eligible
TX|TX|DIZ|Delayed Analysis, Alcohol|2||N|Y||862.3040|1|||||N|N|Eligible
TX|TX|DJB|Radioimmunoassay, Gentamicin (125-I), Second Antibody Sep.|2||N|Y||862.3450|1|||||N|N|Eligible
TX|TX|DJC|Thin Layer Chromatography, Methamphetamine|2||N|Y||862.3610|1|||||N|N|Eligible
TX|TX|DJD|Enzyme Immunoassay, Primidone|2||N|Y||862.3680|1|||||N|N|Eligible
TX|TX|DJE|Thin Layer Chromatography, Salicylate|2||N|Y||862.3830|1|||||N|N|Eligible
TX|TX|DJF|Gas Chromatography, Opiates|2||N|Y||862.3650|1|||||N|N|Eligible
TX|TX|DJG|Enzyme Immunoassay, Opiates|2||N|Y||862.3650|1|||||N|N|Eligible
TX|TX|DJH|Gas Chromatography, Phenobarbital|2||N|Y||862.3660|1|||||N|N|Eligible
TX|TX|DJI|Antiserum, Gentamicin|2||N|Y||862.3450|1|||||N|N|Eligible
TX|TX|DJJ|Fluorometry, Morphine|2||N|Y||862.3640|1|||||N|N|Eligible
TX|TX|DJK|Digitoxin Control Serum, Ria|1||N|N||862.3280|4|||||N|N|Eligible
TX|TX|DJL|Free Radical Assay, Amphetamine|2||N|Y||862.3100|1|||||N|N|Eligible
TX|TX|DJN|Mercury Dithiazone, Colorimetry, Barbiturate|2||N|Y||862.3150|1|||||N|N|Eligible
TX|TX|DJP|Radioimmunoassay, Amphetamine|2||N|Y||862.3100|1|||||N|N|Eligible
TX|TX|DJQ|Test Reagents For Phenothiazine|2||N|Y||862.3670|1|||||N|N|Eligible
TX|TX|DJR|Enzyme Immunoassay, Methadone|2||N|Y||862.3620|1|||||N|N|Eligible
TX|TX|DJX|Radioimmunoassay, Ethosuximide|2||N|Y||862.3380|1|||||N|N|Eligible
TX|TX|DJZ|Devices, Breath Trapping, Alcohol|1||N|N||862.3050|4|||||N|N|Eligible
TX|TX|DKA|Antiserum, Digoxin|2||N|Y||862.3320|1|||||N|N|Eligible
TX|TX|DKB|Calibrators, Drug Mixture|2||N|N||862.3200|4|||||N|N|Eligible
TX|TX|DKC|Alcohol Control Materials|1||N|N||862.3280|4|||||N|N|Eligible
TX|TX|DKD|Bacillus Subtilis, Microbiological Assay, Gentamicin|2||N|Y||862.3450|1|||||N|N|Eligible
TX|TX|DKE|Reagents, Test, Tetrahydrocannabinol|2||N|Y||862.3870|1|||||N|N|Eligible
TX|TX|DKH|Gas Chromatography, Diphenylhydantoin|2||N|Y||862.3350|1|||||N|N|Eligible
TX|TX|DKJ|Colorimetry, Salicylate|2||N|Y||862.3830|1|||||N|N|Eligible
TX|TX|DKN|Radioimmunoassay, Barbiturate|2||N|Y||862.3150|1|||||N|N|Eligible
TX|TX|DKP|Radioimmunoassay, Phenobarbital|2||N|Y||862.3660|1|||||N|N|Eligible
TX|TX|DKQ|Antiserum, Digitoxin|2||N|Y||862.3300|1|||||N|N|Eligible
TX|TX|DKR|Thin Layer Chromatography, Methadone|2||N|Y||862.3620|1|||||N|N|Eligible
TX|TX|DKT|Free Radical Assay, Opiates|2||N|Y||862.3650|1|||||N|N|Eligible
TX|TX|DKW|Test Reagents For Sulphanimide Derivatives|1||N|Y||862.3850|1|||||N|N|Eligible
TX|TX|DKX|Thin Layer Chromatography, Barbiturate|2||N|Y||862.3150|1|||||N|N|Eligible
TX|TX|DKZ|Enzyme Immunoassay, Amphetamine|2||N|Y||862.3100|1|||||N|N|Eligible
TX|TX|DLA|Test Reagents For Methyl Alcohol|2||N|Y||862.3040|1|||||N|N|Eligible
TX|TX|DLB|Radioimmunoassay, Lsd (125-I)|2||N|Y||862.3580|1|||||N|N|Eligible
TX|TX|DLD|Thin Layer Chromatography, Codeine|2||N|Y||862.3270|1|||||N|N|Eligible
TX|TX|DLE|Reagents, Test,  Bromides|2||N|Y||862.3645|1|||||N|N|Eligible
TX|TX|DLF|Enzyme Immunoassay, Ethosuximide|2||N|Y||862.3380|1|||||N|N|Eligible
TX|TX|DLH|Gas Chromatography, Alcohol|2||N|Y||862.3040|1|||||N|N|Eligible
TX|TX|DLI|Acetylcholine Chloride, Specific Reagent For Pseudo Cholinesterase|1||N|N||862.3240|4|||||N|N|Eligible
TX|TX|DLJ|Calibrators, Drug Specific|2||N|N||862.3200|4|||||N|N|Eligible
TX|TX|DLN|Hemagglutination, Cocaine Metabolites (Benzoylecgnonine)|2||N|Y||862.3250|1|||||N|N|Eligible
TX|TX|DLP|Radioimmunoassay, Diphenylhydantoin|2||N|Y||862.3350|1|||||N|N|Eligible
TX|TX|DLR|Hemagglutination Inhibition, Morphine|2||N|Y||862.3640|1|||||N|N|Eligible
TX|TX|DLS|Gas Chromatograph, Alcohol (Dedicated Instruments)|2||N|Y||862.3040|1|||||N|N|Eligible
TX|TX|DLT|Hemagglutination, Opiates|2||N|Y||862.3650|1|||||N|N|Eligible
TX|TX|DLX|Hemagglutination Inhibition, Barbiturate|2||N|Y||862.3150|1|||||N|N|Eligible
TX|TX|DLZ|Enzyme Immunoassay, Phenobarbital|2||N|Y||862.3660|1|||||N|N|Eligible
TX|TX|DMB|Gas Chromatography, Methadone|2||N|Y||862.3620|1|||||N|N|Eligible
TX|TX|DMF|Gas Liquid Chromatography, Barbiturate|2||N|Y||862.3150|1|||||N|N|Eligible
TX|TX|DMI|Potassium Dichromate Specific Reagent For Alcohol|2||N|Y||862.3040|1|||||N|N|Eligible
TX|TX|DMJ|Test Reagents For Ethyl Alcohol|2||N|Y||862.3040|1|||||N|N|Eligible
TX|TX|DMK|Lead, Protoporphyrin, Fluorometric|2||N|N||862.3550|1|||||N|N|Eligible
TX|TX|DML|Nad-Nadh, Specific Reagent For Alcohol Enzyme Method|2||N|Y||862.3040|1|||||N|N|Eligible
TX|TX|DMN|Thin Layer Chromatography, Cocaine|2||N|Y||862.3250|1|||||N|N|Eligible
TX|TX|DMP|Digoxin Control Serum, Ria|1||N|N||862.3280|4|||||N|N|Eligible
TX|TX|DMQ|Gas Chromatography, Primidone|2||N|Y||862.3680|1|||||N|N|Eligible
TX|TX|DMR|Solution, M-Nitrophenol, Specific Reagent For Cholinesterase|1||N|N||862.3240|4|||||N|N|Eligible
TX|TX|DMT|Enzymatic Method, Alcohol Dehydrogenase, Ultraviolet|2||N|Y||862.3040|1|||||N|N|Eligible
TX|TX|DMX|Liquid Chromatography, Salicylate|2||N|Y||862.3830|1|||||N|N|Eligible
TX|TX|DMY|Gas Chromatography, Morphine|2||N|Y||862.3640|1|||||N|N|Eligible
TX|TX|DNA|Radioimmunoassay, Morphine-Barbiturate (125-I), Goat Antibody|2||N|Y||862.3640|1|||||N|N|Eligible
TX|TX|DNC|Strip, Paper, Salicylate|2||N|Y||862.3830|1|||||N|N|Eligible
TX|TX|DND|Radioimmunoassay, Digitoxin (125-I), Rabbit Antibody, Solid Phase Sep.|2||N|Y||862.3300|1|||||N|N|Eligible
TX|TX|DNE|Atomic Absorption, Antimony|1||N|Y||862.3110|1|||||N|N|Eligible
TX|TX|DNF|Liquid Chromatography, Ethosuximide|2||N|Y||862.3380|1|||||N|N|Eligible
TX|TX|DNG|Free Radical, Benzoylecgnonine|2||N|Y||862.3250|1|||||N|N|Eligible
TX|TX|DNI|Liquid Chromatography, Amphetamine|2||N|Y||862.3100|1|||||N|N|Eligible
TX|TX|DNJ|Radioimmunoassay, Digoxin (125-I), Goat Antibody, 2nd Antibody Sep.|2||N|Y||862.3320|1|||||N|N|Eligible
TX|TX|DNK|Thin Layer Chromatography, Morphine|2||N|Y||862.3640|1|||||N|N|Eligible
TX|TX|DNL|Radioimmunoassay, Digoxin (125-I), Rabbit Antibody, Second Antibody Sep.|2||N|Y||862.3320|1|||||N|N|Eligible
TX|TX|DNN|Calibrators, Ethyl Alcohol|2||N|N||862.3200|4|||||N|N|Eligible
TX|TX|DNO|Hemagglutination Inhibition, Gentamicin|2||N|Y||862.3450|1|||||N|N|Eligible
TX|TX|DNP|Thin Layer Chromatography, Ethosuximide|2||N|Y||862.3380|1|||||N|N|Eligible
TX|TX|DNQ|Radioimmunoassay, Digoxin (3-H), Rabbit Antibody, Coated Tubes Sep.|2||N|Y||862.3320|1|||||N|N|Eligible
TX|TX|DNS|Radioimmunoassay, Digoxin (125-I), Rabbit Antibody, Double Label Sep.|2||N|Y||862.3320|1|||||N|N|Eligible
TX|TX|DNT|Liquid Chromatography, Methadone|2||N|Y||862.3620|1|||||N|N|Eligible
TX|TX|DNW|Radioimmunoassay, Digitoxin (3-H), Rabbit Antibody, Charcoal Sep.|2||N|Y||862.3300|1|||||N|N|Eligible
TX|TX|DNX|Lead, Protoporphyrin Zinc Method, Fluorometric|2||N|N||862.3550|1|||||N|N|Eligible
TX|TX|DNZ|Atomic Absorption, Arsenic|1||N|Y||862.3120|1|||||N|N|Eligible
TX|TX|DOA|Radioimmunoassay, Digoxin (125-I), Goat Antibody, Anion Exchange, Resin Sep.|2||N|Y||862.3320|1|||||N|N|Eligible
TX|TX|DOB|Radioimmunoassay, Digitoxin (3-H)|2||N|Y||862.3300|1|||||N|N|Eligible
TX|TX|DOD|Gas Chromatography, Amphetamine|2||N|Y||862.3100|1|||||N|N|Eligible
TX|TX|DOE|Radioimmunoassay, Morphine (125-I), Goat Antibody Ammonium Sulfate Sep.|2||N|Y||862.3640|1|||||N|N|Eligible
TX|TX|DOF|Lead, Atomic Absorption|2||N|N||862.3550|1|||||N|N|Ineligible
TX|TX|DOG|Radioimmunoassay, Digoxin (125-I), Rabbit Antibody, Polyethylene Glycol|2||N|Y||862.3320|1|||||N|N|Eligible
TX|TX|DOH|Electrometry, Cholinesterase|1||N|N||862.3240|4|||||N|N|Eligible
TX|TX|DOJ|Potassium Dichromate, Alcohol|2||N|Y||862.3040|1|||||N|N|Eligible
TX|TX|DOK|Free Radical Assay, Morphine|2||N|Y||862.3640|1|||||N|N|Eligible
TX|TX|DOL|Free Radical Assay, Lsd|2||N|Y||862.3580|1|||||N|N|Eligible
TX|TX|DOM|Thin Layer Chromatography, Benzoylecgnonine|2||N|Y||862.3250|1|||||N|N|Eligible
TX|TX|DON|Radioimmunoassay, Digoxin (125-I), Rabbit Antibody, Solid Phase Sep.|2||N|Y||862.3320|1|||||N|N|Eligible
TX|TX|DOO|Liquid Chromatography, Phenobarbital|2||N|Y||862.3660|1|||||N|N|Eligible
TX|TX|DOR|Radioimmunoassay, Digoxin (3-H), Bovine Antibody, Charcoal Sep.|2||N|Y||862.3320|1|||||N|N|Eligible
TX|TX|DOS|Thin Layer Chromatography, Primidone|2||N|Y||862.3680|1|||||N|N|Eligible
TX|TX|DOW|Radioimmunoassay, Digitoxin (3-H), Rabbit Antibody, Coated Tube|2||N|Y||862.3300|1|||||N|N|Eligible
TX|TX|DOX|Fluorometer, Lead (Dedicated Instruments)|2||N|N||862.3550|1|||||N|N|Eligible
TX|TX|DOY|Radioimmunoassay, Digoxin (3-H), Goat Antibody, 2nd Antibody Sep.|2||N|Y||862.3320|1|||||N|N|Eligible
TX|TX|DOZ|Liquid Chromatography, Diphenylhydantoin|2||N|Y||862.3350|1|||||N|N|Eligible
TX|TX|DPB|Radioimmunoassay, Digoxin (125-I), Rabbit Antibody, Charcoal Sep.|2||N|Y||862.3320|1|||||N|N|Eligible
TX|TX|DPD|Radioimmunoassay, Digoxin (3-H), Rabbit Antibody, Charcoal Sep.|2||N|Y||862.3320|1|||||N|N|Eligible
TX|TX|DPE|Thin Layer Chromatography, Diphenylhydantoin|2||N|Y||862.3350|1|||||N|N|Eligible
TX|TX|DPG|Radioimmunoassay, Digitoxin (125-I), Rabbit Antibody, Coated Tube Sep.|2||N|Y||862.3300|1|||||N|N|Eligible
TX|TX|DPH|Mercury, Atomic Absorption|1||N|Y||862.3600|1|||||N|N|Eligible
TX|TX|DPI|Radioimmunoassay, Digoxin (125-I), Bovine Antibody, Charcoal Sep.|2||N|Y||862.3320|1|||||N|N|Eligible
TX|TX|DPJ|Radioimmunoassay, Amphetamine (125-I), Goat Antibody, Ammonium Sulfate Sep.|2||N|Y||862.3100|1|||||N|N|Eligible
TX|TX|DPK|Liquid Chromatography, Morphine|2||N|Y||862.3640|1|||||N|N|Eligible
TX|TX|DPL|Radioimmunoassay, Digitoxin (125-I), Bovine Antibody, Charcoal Sep.|2||N|Y||862.3300|1|||||N|N|Eligible
TX|TX|DPN|Thin Layer Chromatography, Propoxyphene|2||N|Y||862.3700|1|||||N|N|Eligible
TX|TX|DPO|Radioimmunoassay, Digoxin (125-I), Rabbit Antibody, Coated Tube Sep.|2||N|Y||862.3320|1|||||N|N|Eligible
TX|TX|DPP|Free Radical Assay, Methadone|2||N|Y||862.3620|1|||||N|N|Eligible
TX|TX|DPQ|Liquid Chromatography, Primidone|2||N|Y||862.3680|1|||||N|N|Eligible
TX|TX|JIH|Flame Photometry, Lithium|2||N|Y||862.3560|1|||||N|N|Eligible
TX|TX|JII|Atomic Absorption, Lithium|2||N|Y||862.3560|1|||||N|N|Eligible
TX|TX|JKQ|Gold Chloride (Colorimetric), Bromide|2||N|Y||862.3645|1|||||N|N|Eligible
TX|TX|JKS|Spectral Absorb. Curve, Oxyhemoglobin, Carboxyhemoglobin, Carbon-Monoxide|1||N|N||862.3220|4|||||N|N|Eligible
TX|TX|JKT|Gas Chromatograph, Carbon-Monoxide|1||N|N||862.3220|4|||||N|N|Eligible
TX|TX|JXM|Enzyme Immunoassay, Benzodiazepine|2||N|Y||862.3170|1|||||N|N|Eligible
TX|TX|JXN|Enzyme Immunoassay, Propoxyphene|2||N|Y||862.3700|1|||||N|N|Eligible
TX|TX|JXO|Enzyme Immunoassay, Cocaine|2||N|Y||862.3250|1|||||N|N|Eligible
TX|TX|KJI|Radioimmunoassay, Kanamycin|2||N|Y||862.3520|1|||||N|N|Eligible
