"id","label_uk","label_ru","label_fr","label_en","alias_list_uk","alias_list_ru","alias_list_fr","alias_list_en","chembl_id","chebi_id","atc_code","rxnorm","ukwiki_sitelink","frwiki_sitelink","ruwiki_sitelink","enwiki_sitelink","tallman_name"
"Q5401848","","","","Estrogen patch","[]","[]","[]","[]","","","","","","","","https://en.wikipedia.org/wiki/Estrogen_patch",""
"Q7455039","","","","Serostim","[]","[]","[]","[]","","","","","","","","https://en.wikipedia.org/wiki/Serostim",""
"Q29005800","","","","Entresto","[]","[]","[]","[]","","","","1656341","","","","",""
"Q29005812","","","","Epivir","[]","[]","[]","[]","","","","196478","","","","",""
"Q29005820","","","","Erivedge","[]","[]","[]","[]","","","","1242993","","","","",""
"Q29005838","","","","Exelon","[]","[]","[]","[]","","","","225807","","","","",""
"Q29005842","","","","Exjade","[]","[]","[]","[]","","","","614084","","","","",""
"Q29005844","Екставія","","","Extavia","[]","[]","[]","[]","","","","860241","","","","",""
"Q29005849","","","","Eylea","[]","[]","[]","[]","","","","1232155","","","","",""
"Q29005856","","","","Farydak","[]","[]","[]","[]","","","","1603356","","","","",""
"Q86525126","","Хило-Комод","","Hylo-Comod","[]","[]","[]","[]","","","","","","","https://ru.wikipedia.org/wiki/%D0%A5%D0%B8%D0%BB%D0%BE-%D0%9A%D0%BE%D0%BC%D0%BE%D0%B4","",""
"Q28208909","","","","Progynon","[]","[]","[]","[]","","","","","","","","https://en.wikipedia.org/wiki/Progynon",""
"Q29003636","","","","Ablavar","[]","[]","[]","[]","","","","","","","","",""
"Q29004407","","","","Allex","[]","[]","[]","[]","","","","","","","","",""
"Q29004825","","","","Ammonaps","[]","[]","[]","[]","","","","","","","","",""
"Q29004865","","","","Avaglim","[]","[]","[]","[]","","","","","","","","",""
"Q29004878","","","","Azomyr","[]","[]","[]","[]","","","","","","","","",""
"Q29004877","","","","Azilect","[]","[]","[]","[]","","","","635985","","","","",""
"Q29004887","","","","Benefix","[]","[]","[]","[]","","","","669370","","","","",""
"Q29004919","","","","Bridion","[]","[]","[]","[]","","","","1726993","","","","",""
"Q29004920","","","","Brilique","[]","[]","[]","[]","","","","","","","","",""
"Q29004950","","","","Capecitabine Teva","[]","[]","[]","[]","","","","","","","","",""
"Q29004959","","","","Cea-scan","[]","[]","[]","[]","","","","","","","","",""
"Q29004956","","","","Caspofungin Accord","[]","[]","[]","[]","","","","","","","","",""
"Q29004960","","","","Cellcept","[]","[]","[]","[]","","","","152633","","","","",""
"Q29004964","","","","Ceprotin","[]","[]","[]","[]","","","","704876","","","","",""
"Q29005613","","","","Clopidogrel Acino","[]","[]","[]","[]","","","","","","","","",""
"Q29005627","","","","Clopidogrel Krka D.d.","[]","[]","[]","[]","","","","","","","","",""
"Q29005634","","","","Clopidogrel Ratiopharm Gmbh","[]","[]","[]","[]","","","","","","","","",""
"Q29005638","","","","Clopidogrel Tad","[]","[]","[]","[]","","","","","","","","",""
"Q29005657","","","","Comtan","[]","[]","[]","[]","","","","262112","","","","",""
"Q29005668","","","","Corbilta","[]","[]","[]","[]","","","","","","","","",""
"Q29005694","","","","Daklinza","[]","[]","[]","[]","","","","1660186","","","","",""
"Q29005707","","","","Defitelio","[]","[]","[]","[]","","","","1746528","","","","",""
"Q29005713","","","","Desloratadine Actavis","[]","[]","[]","[]","","","","","","","","",""
"Q29005720","","","","Diacomit","[]","[]","[]","[]","","","","","","","","",""
"Q29005721","","","","Dificlir","[]","[]","[]","[]","","","","","","","","",""
"Q29005736","","","","Duaklir Genuair","[]","[]","[]","[]","","","","","","","","",""
"Q29005742","","","","Duloxetine Mylan","[]","[]","[]","[]","","","","","","","","",""
"Q47522326","","","","Ximino","[]","[]","[]","[]","","","","1302651","","","","",""
"Q47522327","","","","Xolegel","[]","[]","[]","[]","","","","647366","","","","",""
"Q47522331","","","","Xylocaine","[]","[]","[]","[]","","","","202398","","","","",""
"Q47522334","","","","Zanosar","[]","[]","[]","[]","","","","220991","","","","",""
"Q47522356","","","","Zomig","[]","[]","[]","[]","","","","153354","","","","",""
"Q47522362","","","","Zuplenz","[]","[]","[]","[]","","","","998029","","","","",""
"Q48821470","","","","Natacyn","[]","[]","[]","[]","","","","202743","","","","",""
"Q48825950","","","","FML","[]","[]","[]","[]","","","","594822","","","","",""
"Q48825997","","","","B3-500-Gr","[]","[]","[]","[]","","","","215526","","","","",""
"Q48826006","","","","Diltzac","[]","[]","[]","[]","","","","629300","","","","",""
"Q48826016","","","","Impoyz","[]","[]","[]","[]","","","","1995456","","","","",""
"Q48826091","","","","Monopril","[]","[]","[]","[]","","","","225030","","","","",""
"Q48826098","","","","K-Tab","[]","[]","[]","[]","","","","93028","","","","",""
"Q48826145","","","","IsoSol","[]","[]","[]","[]","","","","1549859","","","","",""
"Q48826179","","","","Ribasphere","[]","[]","[]","[]","","","","539482","","","","",""
"Q48826195","","","","Isordil","[]","[]","[]","[]","","","","151187","","","","",""
"Q48826242","","","","Gattex","[]","[]","[]","[]","","","","1364473","","","","",""
"Q48826260","","","","Coraz","[]","[]","[]","[]","","","","763540","","","","",""
"Q48826264","","","","Menstridol","[]","[]","[]","[]","","","","1593655","","","","",""
"Q48826280","","","","Trav-L-Tabs","[]","[]","[]","[]","","","","1595659","","","","",""
"Q48826328","","","","Dilt","[]","[]","[]","[]","","","","540618","","","","",""
"Q48826370","","","","Exidine","[]","[]","[]","[]","","","","1661072","","","","",""
"Q48826384","","","","Levothroid","[]","[]","[]","[]","","","","218001","","","","",""
"Q48826422","","","","Ery","[]","[]","[]","[]","","","","798130","","","","",""
"Q48828039","","","","Carmol HC","[]","[]","[]","[]","","","","215899","","","","",""
"Q48828048","","","","Pilocar","[]","[]","[]","[]","","","","219244","","","","",""
"Q48828133","","","","Ryzolt","[]","[]","[]","[]","","","","831433","","","","",""
"Q48828142","","","","Attane","[]","[]","[]","[]","","","","542348","","","","",""
"Q48828150","","","","Carnitor","[]","[]","[]","[]","","","","151494","","","","",""
"Q48828198","","","","Phenadoz","[]","[]","[]","[]","","","","541158","","","","",""
"Q48828218","","","","IsonaRif","[]","[]","[]","[]","","","","631354","","","","",""
"Q48828259","","","","Ostilox","[]","[]","[]","[]","","","","1482670","","","","",""
"Q48828263","","","","Steglatro","[]","[]","[]","[]","","","","1992811","","","","",""
"Q48828285","","","","Clear-Atadine","[]","[]","[]","[]","","","","602182","","","","",""
"Q48828303","","","","Esgic","[]","[]","[]","[]","","","","216971","","","","",""
"Q48828836","","","","Segluromet","[]","[]","[]","[]","","","","1992686","","","","",""
"Q48828851","","","","Terrell","[]","[]","[]","[]","","","","542352","","","","",""
"Q48828874","","","","Corlopam","[]","[]","[]","[]","","","","155091","","","","",""
"Q48828897","","","","SevoThesia","[]","[]","[]","[]","","","","1093281","","","","",""
"Q48828926","","","","Alocril","[]","[]","[]","[]","","","","262233","","","","",""
"Q48828936","","","","Tazicef","[]","[]","[]","[]","","","","203422","","","","",""
"Q48828940","","","","Ala-Cort","[]","[]","[]","[]","","","","215068","","","","",""
"Q48828972","","","","Kombiglyze","[]","[]","[]","[]","","","","1372730","","","","",""
"Q48828980","","","","Ascomp","[]","[]","[]","[]","","","","1372693","","","","",""
"Q48828987","","","","Alavert D","[]","[]","[]","[]","","","","608666","","","","",""
"Q48829011","","","","Wal-Proxen","[]","[]","[]","[]","","","","643130","","","","",""
"Q48829034","","","","Aller-Tec D","[]","[]","[]","[]","","","","900604","","","","",""
"Q48829051","","","","Antivert","[]","[]","[]","[]","","","","91818","","","","",""
"Q48829058","","","","Estraderm","[]","[]","[]","[]","","","","216985","","","","",""
"Q48829159","","","","Refissa","[]","[]","[]","[]","","","","855680","","","","",""
"Q48829175","","","","Pacerone","[]","[]","[]","[]","","","","219038","","","","",""
"Q48829186","","","","Nasoflow","[]","[]","[]","[]","","","","1795586","","","","",""
"Q48829224","","","","Petrem","[]","[]","[]","[]","","","","997615","","","","",""
"Q48829238","","","","Repan","[]","[]","[]","[]","","","","219624","","","","",""
"Q48829253","","","","Aller-Flo","[]","[]","[]","[]","","","","1795958","","","","",""
"Q48829260","","","","Brisdelle","[]","[]","[]","[]","","","","1430123","","","","",""
"Q48829299","","","","Xylocaine with Epinephrine","[]","[]","[]","[]","","","","746946","","","","",""
"Q48829305","","","","Wal Zyr D","[]","[]","[]","[]","","","","977496","","","","",""
"Q48829322","","","","Silvadene","[]","[]","[]","[]","","","","224926","","","","",""
"Q48829349","","","","Dermtex HC","[]","[]","[]","[]","","","","216490","","","","",""
"Q48829370","","","","Carbocaine with NeoCobefrin","[]","[]","[]","[]","","","","1012782","","","","",""
"Q48832113","","","","MILLIPRED","[]","[]","[]","[]","","","","795094","","","","",""
"Q94346006","","","","Tabrecta","[]","[]","[]","[]","","","","2362235","","","","",""
"Q97478183","","","","PERINDOPRIL/AMLODIPINE STADA","[]","[]","[]","[]","","","C09BB04","","","","","",""
"Q100144528","","","","Avigan","[]","[]","[]","[]","","","","","","","","",""
"Q112065927","","","","Zosano Pharma Parathyroid Hormone","[]","[]","[]","['ZP-PTH']","","","","","","","","",""
"Q112765844","","","","Vonau Flash","[]","[]","[]","[]","","","","","","","","",""
"Q113403861","","","","ZEMAIRA","[]","[]","[]","[]","","","","","","","","",""
"Q29005754","","","","Ebilfumin","[]","[]","[]","[]","","","","","","","","",""
"Q29005770","","","","Effentora","[]","[]","[]","[]","","","","","","","","",""
"Q29005771","","","","Efficib","[]","[]","[]","[]","","","","","","","","",""
"Q29005778","","","","Elelyso","[]","[]","[]","[]","","","","1291614","","","","",""
"Q2034113","","Актрапид","","Actrapid","[]","[]","[]","[]","","","A10AB01","","","","https://ru.wikipedia.org/wiki/%D0%90%D0%BA%D1%82%D1%80%D0%B0%D0%BF%D0%B8%D0%B4","",""
"Q5520328","","","","Gammagard","[]","[]","[]","['Immunoglobulin therapy']","","","","","","","","https://en.wikipedia.org/wiki/Gammagard",""
"Q10420388","","","aspirine","aspirin","[]","[]","['Bayer Aspirine']","['Bayer Aspirin']","","","","","","","","",""
"Q10868995","","","concerta","Concerta","[]","[]","[]","['Concerta®']","","","","284704","","","","https://en.wikipedia.org/wiki/Concerta",""
"Q29004387","","","","Adrovance","[]","[]","[]","[]","","","","","","","","",""
"Q29004391","","","","Aerinaze","[]","[]","[]","[]","","","","","","","","",""
"Q29004389","","","","Advagraf","[]","[]","[]","[]","","","","","","","","",""
"Q29004396","","","","Agenerase","[]","[]","[]","[]","","","","","","","","",""
"Q29004412","","","","Alpheon","[]","[]","[]","[]","","","","","","","","",""
"Q29004866","","","Avamys","Avamys","[]","[]","[]","[]","","","","","","","","",""
"Q29004868","","","","Avandamet","[]","[]","[]","[]","","","","352450","","","","",""
"Q29004873","","","","Avonex","[]","[]","[]","[]","","","","153326","","","","",""
"Q29004876","","","","Azarga","[]","[]","[]","[]","","","","","","","","",""
"Q29004882","","","","Balaxur","[]","[]","[]","[]","","","","","","","","",""
"Q29004899","","","","Binocrit","[]","[]","[]","[]","","","","","","","","",""
"Q29004901","","","","Biograstim","[]","[]","[]","[]","","","","","","","","",""
"Q29004911","","","","Bortezomib Accord","[]","[]","[]","[]","","","","","","","","",""
"Q29004923","","","","Brinavess","[]","[]","[]","[]","","","","","","","","",""
"Q29004924","","","","Brintellix","[]","[]","[]","[]","","","","1439824","","","","",""
"Q29004936","","","","Busilvex","[]","[]","[]","[]","","","","","","","","",""
"Q29004974","","","","Chondrocelect","[]","[]","[]","[]","","","","","","","","",""
"Q29005609","","","","Circadin","[]","[]","[]","[]","","","","","","","","",""
"Q29005640","","","","Clopidogrel Teva","[]","[]","[]","[]","","","","","","","","",""
"Q29005677","","","","Crixivan","[]","[]","[]","[]","","","","203608","","","","",""
"Q29005701","","","","Darzalex","[]","[]","[]","[]","","","","1721952","","","","",""
"Q29005711","","","","Descovy","[]","[]","[]","[]","","","","1747692","","","","",""
"Q29005723","","","","Docefrez","[]","[]","[]","[]","","","","1101770","","","","",""
"Q29005728","","","","Docetaxel Teva","[]","[]","[]","[]","","","","","","","","",""
"Q47522242","","","","Tykerb","[]","[]","[]","[]","","","","659616","","","","",""
"Q47522243","","","","Tymlos","[]","[]","[]","[]","","","","1921077","","","","",""
"Q47522241","","","","Tuzistra","[]","[]","[]","[]","","","","1652088","","","","",""
"Q47522260","","","","Vagifem","[]","[]","[]","[]","","","","152483","","","","",""
"Q47522264","","","Valium","Valium","[]","[]","[]","[]","","","","202472","","","","https://en.wikipedia.org/wiki/Valium",""
"Q47522281","","","","Venofer","[]","[]","[]","[]","","","","136209","","","","",""
"Q47522291","","","","Versacloz","[]","[]","[]","[]","","","","1369826","","","","",""
"Q47522294","","","","Vexol","[]","[]","[]","[]","","","","220785","","","","",""
"Q47522292","","","","Verzenio","[]","[]","[]","[]","","","","1946831","","","","",""
"Q47522298","","","","Viibryd","[]","[]","[]","[]","","","","1086773","","","","",""
"Q47522329","","","","Xtampza","[]","[]","[]","[]","","","","1790528","","","","",""
"Q47522339","","","","Zelapar","[]","[]","[]","[]","","","","643054","","","","",""
"Q47522345","","","","Zetonna","[]","[]","[]","[]","","","","1242799","","","","",""
"Q47522361","","","","Zubsolv","[]","[]","[]","[]","","","","1431077","","","","",""
"Q47522364","","","","Zydone","[]","[]","[]","[]","","","","221046","","","","",""
"Q48825946","","","","InnoPran","[]","[]","[]","[]","","","","856468","","","","",""
"Q48826009","","","","Ketathesia","[]","[]","[]","[]","","","","1301255","","","","",""
"Q48826050","","","","Androxy","[]","[]","[]","[]","","","","692685","","","","",""
"Q48826066","","","","Aralen Phosphate","[]","[]","[]","[]","","","","215392","","","","",""
"Q48826128","","","","Acuvail","[]","[]","[]","[]","","","","858359","","","","",""
"Q48826149","","","","E-Z Scrub","[]","[]","[]","[]","","","","1233678","","","","",""
"Q48826155","","","","Sorine","[]","[]","[]","[]","","","","284871","","","","",""
"Q48826199","","","","Fenortho","[]","[]","[]","[]","","","","1799318","","","","",""
"Q48826227","","","","Proctocort","[]","[]","[]","[]","","","","202655","","","","",""
"Q48826235","","","","Ketaved","[]","[]","[]","[]","","","","631202","","","","",""
"Q48826251","","","","Take Action","[]","[]","[]","[]","","","","1490058","","","","",""
"Q48826289","","","","Unithroid","[]","[]","[]","[]","","","","284910","","","","",""
"Q48826336","","","","Moderiba","[]","[]","[]","[]","","","","1486192","","","","",""
"Q48826349","","","","Borofair","[]","[]","[]","[]","","","","215710","","","","",""
"Q48826362","","","","Rocephin","[]","[]","[]","[]","","","","9449","","","","",""
"Q48826418","","","","Scandonest","[]","[]","[]","[]","","","","543865","","","","",""
"Q48826435","","","","My Choice","[]","[]","[]","[]","","","","1922754","","","","",""
"Q48826460","","","","Option 2","[]","[]","[]","[]","","","","1736009","","","","",""
"Q48826468","","","","Vogelxo","[]","[]","[]","[]","","","","1539902","","","","",""
"Q48826479","","","","Synthroid","[]","[]","[]","[]","","","","224920","","","","",""
"Q48828052","","","","Preparation H Hydrocortisone","[]","[]","[]","[]","","","","261618","","","","",""
"Q48828058","","","","Elimite","[]","[]","[]","[]","","","","216875","","","","",""
"Q48828069","","","","Imitrex","[]","[]","[]","[]","","","","217713","","","","",""
"Q48828089","","","","Rasuvo","[]","[]","[]","[]","","","","1544379","","","","",""
"Q48828096","","","","Catapres-TTS-3","[]","[]","[]","[]","","","","215919","","","","",""
"Q48828101","","","","Alagesic","[]","[]","[]","[]","","","","215072","","","","",""
"Q48828126","","","","Acticin","[]","[]","[]","[]","","","","214998","","","","",""
"Q48828163","","","","Vigamox","[]","[]","[]","[]","","","","405392","","","","",""
"Q48828170","","","","Vasocon","[]","[]","[]","[]","","","","220763","","","","",""
"Q48828174","","","","Oticin HC","[]","[]","[]","[]","","","","763092","","","","",""
"Q48828179","","","","Clindesse","[]","[]","[]","[]","","","","496585","","","","",""
"Q48828229","","","","Triesence","[]","[]","[]","[]","","","","753380","","","","",""
"Q48828282","","","","Tapazole","[]","[]","[]","[]","","","","224936","","","","",""
"Q48828645","","","","Wal Zyr 24 Hour Allergy","[]","[]","[]","[]","","","","1482528","","","","",""
"Q48828805","","","","Cyclogyl","[]","[]","[]","[]","","","","2984","","","","",""
"Q48828854","","","","Catapres-TTS-2","[]","[]","[]","[]","","","","215918","","","","",""
"Q48828906","","","","Next Choice One Dose","[]","[]","[]","[]","","","","1303925","","","","",""
"Q48828958","","","","Anzemet","[]","[]","[]","[]","","","","215357","","","","",""
"Q48829025","","","","Procto-Pak","[]","[]","[]","[]","","","","543489","","","","",""
"Q48829048","","","","Morning After","[]","[]","[]","[]","","","","1657612","","","","",""
"Q48829075","","","","Pediaderm HC","[]","[]","[]","[]","","","","877491","","","","",""
"Q48829106","","","","Procto-Med","[]","[]","[]","[]","","","","1790680","","","","",""
"Q48829111","","","","Mapap","[]","[]","[]","[]","","","","218205","","","","",""
"Q48829133","","","","Cordarone","[]","[]","[]","[]","","","","203588","","","","",""
"Q48829139","","","","Naphcon","[]","[]","[]","[]","","","","204183","","","","",""
"Q48829163","","","","Gynecort","[]","[]","[]","[]","","","","707790","","","","",""
"Q48829209","","","","Calmicid","[]","[]","[]","[]","","","","1091396","","","","",""
"Q48829217","","","","Lonox","[]","[]","[]","[]","","","","218071","","","","",""
"Q48829246","","","","Nutrilipid","[]","[]","[]","[]","","","","1654845","","","","",""
"Q48829339","","","","Oxecta","[]","[]","[]","[]","","","","1113310","","","","",""
"Q48829364","","","","Dyna-Hex","[]","[]","[]","[]","","","","216813","","","","",""
"Q48832124","","","","Dolophine","[]","[]","[]","[]","","","","202370","","","","",""
"Q96270420","","","","Ubrelvy","[]","[]","[]","[]","","","","","","","","",""
"Q97576324","","","","Piqray","[]","[]","[]","[]","","","","","","","","",""
"Q111722662","","","","leukopak","[]","[]","[]","[]","","","","","","","","",""
"Q115555736","","","","Elontril","[]","[]","[]","[]","","","","","","","","https://en.wikipedia.org/wiki/Elontril",""
"Q47521899","","","","Nitro-Bid","[]","[]","[]","[]","","","","202516","","","","",""
"Q47521907","","","","Norlyroc","[]","[]","[]","[]","","","","1495086","","","","",""
"Q47521910","","","","Normosol-R in 5 % Dextrose","[]","[]","[]","[]","","","","1189625","","","","",""
"Q47521922","","","","Nymalize","[]","[]","[]","[]","","","","1423768","","","","",""
"Q47521927","","","","Ocuflox","[]","[]","[]","[]","","","","218853","","","","",""
"Q47521929","","","","Floxin","[]","[]","[]","[]","","","","202458","","","","",""
"Q47521934","","","Onfi","Onfi","[]","[]","[]","[]","","","","1191051","","","","https://en.wikipedia.org/wiki/Onfi",""
"Q47521947","","","","Osphena","[]","[]","[]","[]","","","","1370977","","","","",""
"Q47521962","","","","Protonix","[]","[]","[]","[]","","","","261624","","","","",""
"Q47521971","","","","Paxil","[]","[]","[]","[]","","","","114228","","","","",""
"Q47521972","","","","Pazeo","[]","[]","[]","[]","","","","1601087","","","","",""
"Q47521979","","","","Talacen","[]","[]","[]","[]","","","","94236","","","","",""
"Q47521983","","","","Pertzye","[]","[]","[]","[]","","","","1294123","","","","",""
"Q47521988","","","","Phisohex","[]","[]","[]","[]","","","","94660","","","","",""
"Q47522020","","","","Prevymis","[]","[]","[]","[]","","","","1988653","","","","",""
"Q47522027","","","","Proamatine","[]","[]","[]","[]","","","","219419","","","","",""
"Q47522050","","","","Qbrelis","[]","[]","[]","[]","","","","1806885","","","","",""
"Q47522060","","","","Radicava","[]","[]","[]","[]","","","","1921882","","","","",""
"Q47522067","","","","Reclast","[]","[]","[]","[]","","","","705872","","","","",""
"Q47522065","","","","Rayaldee","[]","[]","[]","[]","","","","1855067","","","","",""
"Q47522073","","","","Remeron","[]","[]","[]","[]","","","","134774","","","","",""
"Q47522083","","","","Retisert","[]","[]","[]","[]","","","","584154","","","","",""
"Q47522080","","","","Restasis","[]","[]","[]","[]","","","","352951","","","","",""
"Q47522091","","","","Rifamate","[]","[]","[]","[]","","","","219679","","","","",""
"Q47522089","","","","Ridaura","[]","[]","[]","[]","","","","202952","","","","",""
"Q47522092","","","","Rifater","[]","[]","[]","[]","","","","76162","","","","",""
"Q47522128","","","","SSD","[]","[]","[]","[]","","","","219770","","","","",""
"Q47522134","","","","Solaraze","[]","[]","[]","[]","","","","284870","","","","",""
"Q47522145","","","","Spectracef","[]","[]","[]","[]","","","","304885","","","","",""
"Q47522160","","","","Sulfamylon","[]","[]","[]","[]","","","","258054","","","","",""
"Q47522161","","","","Sulfatrim","[]","[]","[]","[]","","","","220091","","","","",""
"Q47522171","","","","Symjepi","[]","[]","[]","[]","","","","1989113","","","","",""
"Q47522169","","","","Sustol","[]","[]","[]","[]","","","","1810485","","","","",""
"Q47522188","","","","Temodar","[]","[]","[]","[]","","","","261663","","","","",""
"Q47522189","","","","Tenoretic","[]","[]","[]","[]","","","","37789","","","","",""
"Q47522192","","","","Terazol 3","[]","[]","[]","[]","","","","220219","","","","",""
"Q47522199","","","","Thalomid","[]","[]","[]","[]","","","","220239","","","","",""
"Q47522219","","","","Ultram","[]","[]","[]","[]","","","","220606","","","","",""
"Q47522224","","","","Trexall","[]","[]","[]","[]","","","","284900","","","","",""
"Q47522248","","","","Ulesfia","[]","[]","[]","[]","","","","853322","","","","",""
"Q47522255","","","","Univasc","[]","[]","[]","[]","","","","220675","","","","",""
"Q47522261","","","","Valtrex","[]","[]","[]","[]","","","","152490","","","","",""
"Q47522271","","","","Vascepa","[]","[]","[]","[]","","","","1304980","","","","",""
"Q47522272","","","","Vaseretic","[]","[]","[]","[]","","","","175128","","","","",""
"Q47522273","","","","Vasotec","[]","[]","[]","[]","","","","224921","","","","",""
"Q47522282","","","ventoline","Ventolin","[]","[]","[]","[]","","","","8887","","","","",""
"Q47522283","","","","Veramyst","[]","[]","[]","[]","","","","705025","","","","",""
"Q47522338","","","","Zejula","[]","[]","[]","[]","","","","1918237","","","","",""
"Q47522337","","","","Zaroxolyn","[]","[]","[]","[]","","","","203794","","","","",""
"Q47522353","","","","Zohydro","[]","[]","[]","[]","","","","1442523","","","","",""
"Q47522358","","","","Zortress","[]","[]","[]","[]","","","","977428","","","","",""
"Q47522369","","","","Zyvox","[]","[]","[]","[]","","","","261710","","","","",""
"Q48825954","","","","Sulfazine","[]","[]","[]","[]","","","","1147790","","","","",""
"Q48825978","","","","Ketalar","[]","[]","[]","[]","","","","6129","","","","",""
"Q48826024","","","","Peridex","[]","[]","[]","[]","","","","224891","","","","",""
"Q48826030","","","","Tiazac","[]","[]","[]","[]","","","","220309","","","","",""
"Q48826046","","","","Proactiv with Adapalene","[]","[]","[]","[]","","","","1875855","","","","",""
"Q48826063","","","","Vistaril","[]","[]","[]","[]","","","","282519","","","","",""
"Q48826073","","","","Omnipred","[]","[]","[]","[]","","","","731217","","","","",""
"Q48826120","","","","Fluticare","[]","[]","[]","[]","","","","1996207","","","","",""
"Q48826137","","","","Florone","[]","[]","[]","[]","","","","217150","","","","",""
"Q48826141","","","","Clindets","[]","[]","[]","[]","","","","320493","","","","",""
"Q48826161","","","","MetroGel","[]","[]","[]","[]","","","","202869","","","","",""
"Q48826219","","","","Niacor","[]","[]","[]","[]","","","","218728","","","","",""
"Q48826216","","","","SevoFlo","[]","[]","[]","[]","","","","1245040","","","","",""
"Q48826294","","","","Zantac","[]","[]","[]","[]","","","","152523","","","","",""
"Q48826339","","","","Hibiclens","[]","[]","[]","[]","","","","224892","","","","",""
"Q48826376","","","","Felimazole","[]","[]","[]","[]","","","","861969","","","","",""
"Q48826409","","","","Digox","[]","[]","[]","[]","","","","1245368","","","","",""
"Q48826442","","","","Terbinex","[]","[]","[]","[]","","","","865754","","","","",""
"Q48826476","","","","Videx EC","[]","[]","[]","[]","","","","284914","","","","",""
"Q48826492","","","","Travel-Ease","[]","[]","[]","[]","","","","284897","","","","",""
"Q48828082","","","","Cetiri-D","[]","[]","[]","[]","","","","978024","","","","",""
"Q48828086","","","","Basaglar","[]","[]","[]","[]","","","","1736859","","","","",""
"Q48828137","","","","Sulf-10","[]","[]","[]","[]","","","","220082","","","","",""
"Q48828146","","","","Steglujan","[]","[]","[]","[]","","","","1992827","","","","",""
"Q48828213","","","","Ala-Scalp","[]","[]","[]","[]","","","","884074","","","","",""
"Q48828278","","","","Naus-ease","[]","[]","[]","[]","","","","1372658","","","","",""
"Q48828300","","","","Namzaric","[]","[]","[]","[]","","","","1602583","","","","",""
"Q48828316","","","","Maximum-H","[]","[]","[]","[]","","","","1039920","","","","",""
"Q48828333","","","","Vanatol","[]","[]","[]","[]","","","","1648579","","","","",""
"Q48828793","","","","Afeditab CR","[]","[]","[]","[]","","","","542720","","","","",""
"Q48828830","","","","Adagen","[]","[]","[]","[]","","","","215019","","","","",""
"Q48828869","","","","Thyro-Tabs","[]","[]","[]","[]","","","","1189101","","","","",""
"Q48828886","","","","RibaTab","[]","[]","[]","[]","","","","701408","","","","",""
"Q48828945","","","","Glydo","[]","[]","[]","[]","","","","1549443","","","","",""
"Q48828964","","","","Blue-Emu Anti-Itch","[]","[]","[]","[]","","","","1664355","","","","",""
"Q48829084","","","","Oris","[]","[]","[]","[]","","","","826591","","","","",""
"Q48829104","","","","Capacet","[]","[]","[]","[]","","","","1100904","","","","",""
"Q48829168","","","","Embeline","[]","[]","[]","[]","","","","405040","","","","",""
"Q48829178","","","","Promethegan","[]","[]","[]","[]","","","","219442","","","","",""
"Q48829220","","","","Oxaydo","[]","[]","[]","[]","","","","1664443","","","","",""
"Q48829227","","","","Spectrum-4","[]","[]","[]","[]","","","","220003","","","","",""
"Q48829279","","","","Betapace","[]","[]","[]","[]","","","","224909","","","","",""
"Q48829317","","","","Nitrolingual","[]","[]","[]","[]","","","","151177","","","","",""
"Q48829356","","","","Metaxall","[]","[]","[]","[]","","","","1720607","","","","",""
"Q48829360","","","","Calgon Vesta","[]","[]","[]","[]","","","","215844","","","","",""
"Q48829373","","","","Isoptocarpine","[]","[]","[]","[]","","","","6055","","","","",""
"Q57266522","","","","Hizentra","[]","[]","[]","[]","","","J06BA01","902750","","","","",""
"Q97061869","","","","Citoles","[]","[]","[]","[]","","","","","","","","",""
"Q5173300","","","","Cortifoam","[]","[]","[]","[]","","","","","","","","https://en.wikipedia.org/wiki/Cortifoam",""
"Q5983944","","","Iberogast","Iberogast","[]","[]","[]","[]","","","","","","","","https://en.wikipedia.org/wiki/Iberogast",""
"Q7925475","","","","Vicks Sinex","[]","[]","[]","['Sinex']","","","","","","","","https://en.wikipedia.org/wiki/Vicks_Sinex",""
"Q11303458","","","","Colac","[]","[]","[]","[]","","","","","","","","",""
"Q11795781","","","","Octenisept","[]","[]","[]","[]","","","","","","","","",""
"Q28209568","","Кризанлизумаб","","crizanlizumab","[]","[]","[]","['SEG101', 'Adakveo']","","","","","","","https://ru.wikipedia.org/wiki/%D0%9A%D1%80%D0%B8%D0%B7%D0%B0%D0%BD%D0%BB%D0%B8%D0%B7%D1%83%D0%BC%D0%B0%D0%B1","https://en.wikipedia.org/wiki/Crizanlizumab",""
"Q28977410","","","","Abasaglar","[]","[]","[]","[]","","","","","","","","",""
"Q29003737","Абраксан","Абраксан","","Abraxane","[]","[]","[]","[]","","","","589511","","","","",""
"Q29004381","","","","Adcetris","[]","[]","[]","[]","","","","1147324","","","","",""
"Q29004386","","","","Adenuric","[]","[]","[]","[]","","","","","","","","",""
"Q29004399","","","","Akynzeo","[]","[]","[]","[]","","","","1552344","","","","",""
"Q29004860","","","","Atripla","[]","[]","[]","[]","","","","643067","","","","",""
"Q29004861","","","","Atryn","[]","[]","[]","[]","","","","834852","","","","",""
"Q29004869","","","","Avandia","[]","[]","[]","[]","","","","261455","","","","",""
"Q29004874","","","","Axura","[]","[]","[]","[]","","","","","","","","",""
"Q29004885","","","","Bemfola","[]","[]","[]","[]","","","","","","","","",""
"Q29004893","Бетаферон","","","Betaferon","[]","[]","[]","[]","","","","","","","","",""
