"id","label_uk","label_ru","label_fr","label_en","alias_list_uk","alias_list_ru","alias_list_fr","alias_list_en","chembl_id","chebi_id","atc_code","rxnorm","ukwiki_sitelink","frwiki_sitelink","ruwiki_sitelink","enwiki_sitelink","tallman_name"
"Q47521895","","","","nilandron","[]","[]","[]","[]","","","","218741","","","","",""
"Q47521930","","","","tribenzor","[]","[]","[]","[]","","","","1372732","","","","",""
"Q47521943","","","","oravig","[]","[]","[]","[]","","","","969073","","","","",""
"Q47521961","","","","pandel","[]","[]","[]","[]","","","","219083","","","","",""
"Q47521966","","","","parnate","[]","[]","[]","[]","","","","203832","","","","",""
"Q47521969","","","","patanase","[]","[]","[]","[]","","","","795090","","","","",""
"Q47521975","","","","infuvite pediatric","[]","[]","[]","[]","","","","1305218","","","","",""
"Q47521984","","","","pexeva","[]","[]","[]","[]","","","","541657","","","","",""
"Q47521991","","","","photofrin","[]","[]","[]","[]","","","","225244","","","","",""
"Q47521996","","","","pitocin","[]","[]","[]","[]","","","","227199","","","","",""
"Q47521997","","","","plan b one-step","[]","[]","[]","[]","","","","858076","","","","",""
"Q47522000","","","","plasma-lyte 148","[]","[]","[]","[]","","","","33829","","","","",""
"Q47522006","","","","urocit-k","[]","[]","[]","[]","","","","220697","","","","",""
"Q47522010","","","","precose","[]","[]","[]","[]","","","","151826","","","","",""
"Q47522012","","","","pred mild","[]","[]","[]","[]","","","","202845","","","","",""
"Q47522028","","","","probuphine","[]","[]","[]","[]","","","","1797651","","","","",""
"Q47522029","","","","procalamine 3","[]","[]","[]","[]","","","","801414","","","","",""
"Q47522034","","","","proglycem","[]","[]","[]","[]","","","","202595","","","","",""
"Q47522036","","","","prometrium","[]","[]","[]","[]","","","","262140","","","","",""
"Q47522042","","","","prostin vr","[]","[]","[]","[]","","","","152263","","","","",""
"Q47522040","","","","proscar","[]","[]","[]","[]","","","","196476","","","","",""
"Q47522055","","","","seroquel","[]","[]","[]","[]","","","","83553","","","","",""
"Q47522056","","","","quillichew","[]","[]","[]","[]","","","","1727444","","","","",""
"Q47522066","","","","rayos","[]","[]","[]","[]","","","","1303126","","","","",""
"Q47522079","","","","rescriptor","[]","[]","[]","[]","","","","202943","","","","",""
"Q47522087","","","","rheumatrex","[]","[]","[]","[]","","","","491604","","","","",""
"Q47522084","","","","retrovir","[]","[]","[]","[]","","","","202791","","","","",""
"Q47522103","","","","rozerem","[]","[]","[]","[]","","","","603159","","","","",""
"Q47522111","","","","saphris","[]","[]","[]","[]","","","","859976","","","","",""
"Q47522108","","","","sabril","[]","[]","[]","[]","","","","152332","","","","",""
"Q47522115","","","","sclerosol","[]","[]","[]","[]","","","","352970","","","","",""
"Q47522127","","","","silenor","[]","[]","[]","[]","","","","966788","","","","",""
"Q47522135","","","","soliqua","[]","[]","[]","[]","","","","1858996","","","","",""
"Q47522136","","","","solodyn","[]","[]","[]","[]","","","","630820","","","","",""
"Q47522152","","","","stimate","[]","[]","[]","[]","","","","405336","","","","",""
"Q47522156","","","","striverdi","[]","[]","[]","[]","","","","1546064","","","","",""
"Q47522167","","","","surmontil","[]","[]","[]","[]","","","","225029","","","","",""
"Q47522168","","","","survanta","[]","[]","[]","[]","","","","202963","","","","",""
"Q47522179","","","","synribo","[]","[]","[]","[]","","","","1356689","","","","",""
"Q47522185","","","","tazorac","[]","[]","[]","[]","","","","220181","","","","",""
"Q47522200","","","","theo-24","[]","[]","[]","[]","","","","203388","","","","",""
"Q47522208","","","","tis-u-sol","[]","[]","[]","[]","","","","220326","","","","",""
"Q47522214","","","","tofranil","[]","[]","[]","[]","","","","6716","","","","",""
"Q47522215","","","","tolak","[]","[]","[]","[]","","","","1669869","","","","",""
"Q47522213","","","","tobrex","[]","[]","[]","[]","","","","220333","","","","",""
"Q47522222","","","","trecator","[]","[]","[]","[]","","","","835718","","","","",""
"Q47522220","","","","travasol 10","[]","[]","[]","[]","","","","801645","","","","",""
"Q47522225","","","","trezix","[]","[]","[]","[]","","","","746611","","","","",""
"Q47522231","","","","tridione","[]","[]","[]","[]","","","","204366","","","","",""
"Q47522229","","","","trianex","[]","[]","[]","[]","","","","1110803","","","","",""
"Q47522232","","","","triferic","[]","[]","[]","[]","","","","1607981","","","","",""
"Q47522233","","","","trileptal","[]","[]","[]","[]","","","","261680","","","","",""
"Q47522247","","","","uceris","[]","[]","[]","[]","","","","1366551","","","","",""
"Q47522250","","","","ultacan","[]","[]","[]","[]","","","","1928854","","","","",""
"Q47522251","","","","ultiva","[]","[]","[]","[]","","","","153379","","","","",""
"Q47522254","","","","ultresa","[]","[]","[]","[]","","","","1245754","","","","",""
"Q47522253","","","","ultravate","[]","[]","[]","[]","","","","57766","","","","",""
"Q47522269","","","","vantas","[]","[]","[]","[]","","","","606382","","","","",""
"Q47522318","","","","xatmep","[]","[]","[]","[]","","","","1921593","","","","",""
"Q29006246","","","","obizur","[]","[]","[]","[]","","","","1593092","","","","",""
"Q29006245","","","","nyracta","[]","[]","[]","[]","","","","","","","","",""
"Q29006280","","","","opdivo","[]","[]","[]","[]","","","","1597881","","","","",""
"Q29006311","","","","pantecta control","[]","[]","[]","[]","","","","","","","","",""
"Q29006315","","","","parsabiv","[]","[]","[]","[]","","","","1876128","","","","",""
"Q29006352","","","","praluent","[]","[]","[]","[]","","","","1659157","","","","",""
"Q29006366","","","","preotact","[]","[]","[]","[]","","","","","","","","",""
"Q29006364","","","","pregabalin sandoz gmbh","[]","[]","[]","[]","","","","","","","","",""
"Q29006371","","","","privigen","[]","[]","[]","[]","","","J06BA02","758996","","","","",""
"Q29006377","","","","protelos","[]","[]","[]","[]","","","","","","","","",""
"Q29006381","","","","puregon","[]","[]","[]","[]","","","","187220","","","","",""
"Q29006394","","","","rapiscan","[]","[]","[]","[]","","","","","","","","",""
"Q29006418","","","","renagel","[]","[]","[]","[]","","","","135118","","","","",""
"Q29006416","","","","removab","[]","[]","[]","[]","","","","","","","","",""
"Q29006431","","","","revatio","[]","[]","[]","[]","","","","581642","","","","",""
"Q29006441","","","","ribavirin teva","[]","[]","[]","[]","","","","","","","","",""
"Q29006455","","","","rivastigmine hexal","[]","[]","[]","[]","","","","","","","","",""
"Q29006464","","","","samsca","[]","[]","[]","[]","","","","849828","","","","",""
"Q29006471","","","","seebri breezhaler","[]","[]","[]","[]","","","","","","","","",""
"Q29006476","","","","sialanar","[]","[]","[]","[]","","","","","","","","",""
"Q29006482","","","","sildenafil ratiopharm","[]","[]","[]","[]","","","","","","","","",""
"Q29006488","","","","simulect","[]","[]","[]","[]","","","","219912","","","","",""
"Q29006492","","","","solumarv","[]","[]","[]","[]","","","","","","","","",""
"Q29006496","","","","sonata","[]","[]","[]","[]","","","","261654","","","","",""
"Q29006507","","","","starlix","[]","[]","[]","[]","","","","402943","","","","",""
"Q29006508","","","","stayveer","[]","[]","[]","[]","","","","","","","","",""
"Q29006522","","","","synjardy","[]","[]","[]","[]","","","","1664316","","","","",""
"Q29006520","","","","sylvant","[]","[]","[]","[]","","","","1535243","","","","",""
"Q29006542","","","","tekturna","[]","[]","[]","[]","","","","700402","","","","",""
"Q29006553","","","","temozolomide sun","[]","[]","[]","[]","","","","","","","","",""
"Q29006586","","","","tracleer","[]","[]","[]","[]","","","","323502","","","","",""
"Q29006607","","","","truvada","[]","[]","[]","[]","","","","495430","","","","",""
"Q29006610","","","","twynsta","[]","[]","[]","[]","","","","1372734","","","","",""
"Q29006611","","","","tybost","[]","[]","[]","[]","","","","1551994","","","","",""
"Q29006609","","","","turvel iv","[]","[]","[]","[]","","","","","","","","",""
"Q29006615","","","","tyverb","[]","[]","[]","[]","","","","","","","","",""
"Q29006629","","","","vantavo","[]","[]","[]","[]","","","","","","","","",""
"Q29006645","","","","victoza","[]","[]","[]","[]","","","","897123","","","","",""
"Q29006676","","","","wilzin","[]","[]","[]","[]","","","","","","","","",""
"Q29006685","","","","xeloda","[]","[]","[]","[]","","","","220961","","","","",""
"Q29006694","","","","xigduo","[]","[]","[]","[]","","","","1592713","","","","",""
"Q29006700","","","","xtandi","[]","[]","[]","[]","","","","1307304","","","","",""
"Q29006723","","","","zebinix","[]","[]","[]","[]","","","","","","","","",""
"Q29006720","","","","zavesca","[]","[]","[]","[]","","","","356766","","","","",""
"Q29006730","","","","zenapax","[]","[]","[]","[]","","","","","","","","",""
"Q29006738","","","","zinbryta","[]","[]","[]","[]","","","","1795335","","","","",""
"Q29006751","","","","zomarist","[]","[]","[]","[]","","","","","","","","",""
"Q29006755","","","","zontivity","[]","[]","[]","[]","","","","1537040","","","","",""
"Q47520870","","","","aceon","[]","[]","[]","[]","","","","261438","","","","",""
"Q47520879","","","","adalat","[]","[]","[]","[]","","","","151131","","","","",""
"Q47520880","","","","addyi","[]","[]","[]","[]","","","","1666386","","","","",""
"Q47520982","","","","aerospan","[]","[]","[]","[]","","","","1245271","","","","",""
"Q47520987","","","","airduo","[]","[]","[]","[]","","","","1918195","","","","",""
"Q47520993","","","","aldactazide","[]","[]","[]","[]","","","","17276","","","","",""
"Q47521002","","","","aliqopa","[]","[]","[]","[]","","","","1945082","","","","",""
"Q47521027","","","","ambisome","[]","[]","[]","[]","","","","151338","","","","",""
"Q47521024","","","","amaryl","[]","[]","[]","[]","","","","153592","","","","",""
"Q47521030","","","","amidate","[]","[]","[]","[]","","","","215216","","","","",""
"Q47521045","","","","amrix","[]","[]","[]","[]","","","","725085","","","","",""
"Q47521050","","","","ancobon","[]","[]","[]","[]","","","","227633","","","","",""
"Q47521058","","","","betasept","[]","[]","[]","[]","","","","215667","","","","",""
"Q47521180","","","","aptensio","[]","[]","[]","[]","","","","1648175","","","","",""
"Q47521185","","","","arestin","[]","[]","[]","[]","","","","352444","","","","",""
"Q47521191","","","","arnuity","[]","[]","[]","[]","","","","1547650","","","","",""
"Q47521189","","","","aristospan","[]","[]","[]","[]","","","","203789","","","","",""
"Q47521198","","","","asmanex","[]","[]","[]","[]","","","","616812","","","","",""
"Q47521196","","","","asacol","[]","[]","[]","[]","","","","196496","","","","",""
"Q47521207","","","","lipitor","[]","[]","[]","[]","","","","153165","","","","",""
"Q47521205","","","","ativan","[]","[]","[]","[]","","","","202479","","","","",""
"Q47521212","","","","atrovent","[]","[]","[]","[]","","","","151390","","","","",""
"Q47521221","","","","avinza","[]","[]","[]","[]","","","","352452","","","","","AVINza"
"Q47521249","","","","bentyl","[]","[]","[]","[]","","","","203018","","","","",""
"Q47521256","","","","diprolene","[]","[]","[]","[]","","","","216664","","","","",""
"Q47521262","","","","bevespi","[]","[]","[]","[]","","","","1790640","","","","",""
"Q47521269","","","","binosto","[]","[]","[]","[]","","","","1248078","","","","",""
"Q47521273","","","","boniva","[]","[]","[]","[]","","","","541684","","","","",""
"Q47521282","","","","entocort","[]","[]","[]","[]","","","","153171","","","","",""
"Q47521281","","","","bss ophthalmic solution","[]","[]","[]","[]","","","","806393","","","","",""
"Q47521293","","","","busulfex","[]","[]","[]","[]","","","","284676","","","","",""
"Q47521296","","","","butisol","[]","[]","[]","[]","","","","1251601","","","","",""
"Q47521301","","","","caduet","[]","[]","[]","[]","","","","404914","","","","",""
"Q47521305","","","","rocaltrol","[]","[]","[]","[]","","","","152323","","","","",""
"Q47521323","","","","casodex","[]","[]","[]","[]","","","","151495","","","","",""
"Q47521321","","","","soma","[]","[]","[]","[]","","","","204362","","","","https://en.wikipedia.org/wiki/Soma_(drug_brandname)",""
"Q47521341","","","","zyrtec-d","[]","[]","[]","[]","","","","353102","","","","",""
"Q47521346","","","","chemet","[]","[]","[]","[]","","","","215984","","","","",""
"Q47521351","","","","diuril","[]","[]","[]","[]","","","","216677","","","","",""
"Q47521358","","","","citanest","[]","[]","[]","[]","","","","151518","","","","",""
"Q47521363","","","","cleocin","[]","[]","[]","[]","","","","202862","","","","",""
"Q47521366","","","","climara pro","[]","[]","[]","[]","","","","402099","","","","",""
"Q47521379","","","","clolar","[]","[]","[]","[]","","","","493622","","","","",""
"Q47521382","","","","clorotekal","[]","[]","[]","[]","","","","1946731","","","","",""
"Q47521380","","","","catapres","[]","[]","[]","[]","","","","202941","","","","",""
"Q47521417","","","","creon","[]","[]","[]","[]","","","","48470","","","","",""
"Q47521423","","","","curosurf","[]","[]","[]","[]","","","","48519","","","","",""
"Q47521430","","","","cystaran","[]","[]","[]","[]","","","","1313781","","","","",""
"Q47521428","","","","cycloset","[]","[]","[]","[]","","","","859078","","","","",""
"Q47521447","","","","declomycin","[]","[]","[]","[]","","","","203661","","","","",""
"Q47521462","","","","norpramin","[]","[]","[]","[]","","","","203771","","","","",""
"Q47521471","","","","focalin","[]","[]","[]","[]","","","","352654","","","","",""
"Q29005841","","","","exforge hct","[]","[]","[]","[]","","","","1372733","","","","",""
"Q29005860","","","","fendrix","[]","[]","[]","[]","","","","","","","","",""
"Q29005867","","","","filgrastim hexal","[]","[]","[]","[]","","","","","","","","",""
"Q29005864","","","","fertavid","[]","[]","[]","[]","","","","","","","","",""
"Q29005885","","","","fosavance","[]","[]","[]","[]","","","","","","","","",""
"Q29005919","","","","grepid","[]","[]","[]","[]","","","","","","","","",""
"Q29005935","","","","humalog","[]","[]","[]","[]","","","","135805","","","","",""
"Q29005941","","","","hyqvia","[]","[]","[]","[]","","","","","","","","",""
"Q29005965","","","","imatinib medac","[]","[]","[]","[]","","","","","","","","",""
"Q29005981","","","","incresync","[]","[]","[]","[]","","","","","","","","",""
"Q29005987","","","","inflectra","[]","[]","[]","[]","","","","1790542","","","","",""
"Q29005985","","","","inductos","[]","[]","[]","[]","","","","","","","","",""
"Q29005989","","","","inhixa","[]","[]","[]","[]","","","","","","","","",""
"Q29005992","","","","inomax","[]","[]","[]","[]","","","","405139","","","","",""
"Q29006005","","","","integrilin","[]","[]","[]","[]","","","","288688","","","","",""
"Q29006010","","","","introna","[]","[]","[]","[]","","","","","","","","",""
"Q29006020","","","","ioa","[]","[]","[]","[]","","","","","","","","",""
"Q29006038","","","","istodax","[]","[]","[]","[]","","","","877436","","","","",""
"Q29006041","","","","ivabradine jensonr","[]","[]","[]","[]","","","","","","","","",""
"Q29006048","","","","izba","[]","[]","[]","[]","","","","","","","","",""
"Q29006054","","","","januvia","[]","[]","[]","[]","","","","638596","","","","",""
"Q29006058","","","","jentadueto","[]","[]","[]","[]","","","","1372706","","","","",""
"Q29006077","","","","kepivance","[]","[]","[]","[]","","","","545354","","","","",""
"Q29006091","","","","kisplyx","[]","[]","[]","[]","","","","","","","","",""
"Q29006103","","","","labazenit","[]","[]","[]","[]","","","","","","","","",""
"Q29006118","","","","leflunomide winthrop","[]","[]","[]","[]","","","","","","","","",""
"Q29006123","","","","levemir","[]","[]","[]","[]","","","","400560","","","","",""
"Q29006126","","","","levetiracetam actavis group","[]","[]","[]","[]","","","","","","","","",""
"Q29006124","","","","levetiracetam accord","[]","[]","[]","[]","","","","","","","","",""
"Q29006132","","","","levodopa/carbidopa/entacapone orion","[]","[]","[]","[]","","","","","","","","",""
"Q29006174","","","","micardisplus","[]","[]","[]","[]","","","","","","","","",""
"Q29006179","","","","mircera","[]","[]","[]","[]","","","","1591957","","","","",""
"Q29006182","","","","modigraf","[]","[]","[]","[]","","","","","","","","",""
"Q29006181","","","","mixtard","[]","[]","[]","[]","","","","","","","","",""
"Q29006193","","","","myfenax","[]","[]","[]","[]","","","","","","","","",""
"Q29006196","","","","myozyme","[]","[]","[]","[]","","","","630676","","","","",""
"Q29006222","","","","ninlaro","[]","[]","[]","[]","","","","1723758","","","","",""
"Q29006223","","","","nivestim","[]","[]","[]","[]","","","","","","","","",""
"Q29006221","","","","nimvastid","[]","[]","[]","[]","","","","","","","","",""
"Q29006232","","","","novorapid","[]","[]","[]","[]","","","","284810","","","","",""
"Q29006249","","","","odomzo","[]","[]","[]","[]","","","","1659922","","","","",""
"Q29006257","","","","olanzapine glenmark europe","[]","[]","[]","[]","","","","","","","","",""
"Q29006262","","","","olazax disperzi","[]","[]","[]","[]","","","","","","","","",""
"Q29006269","","","","omnitrope","[]","[]","[]","[]","","","","644964","","","","",""
"Q29006283","","","","opsumit","[]","[]","[]","[]","","","","1442138","","","","",""
"Q29006288","","","","orbactiv","[]","[]","[]","[]","","","","1547616","","","","",""
"Q29006294","","","","orlaam","[]","[]","[]","[]","","","","","","","","",""
"Q29006327","","","","pemetrexed lilly","[]","[]","[]","[]","","","","","","","","",""
"Q29006342","","","","pixuvri","[]","[]","[]","[]","","","","","","","","",""
"Q29006383","","","","pylori-chek","[]","[]","[]","[]","","","","","","","","",""
"Q29006411","","","","refludan","[]","[]","[]","[]","","","","189643","","","","",""
"Q29006409","","","","rebif","[]","[]","[]","[]","","","","228271","","","","",""
"Q29006412","","","","regranex","[]","[]","[]","[]","","","","219603","","","","",""
"Q29006433","","","","revinty ellipta","[]","[]","[]","[]","","","","","","","","",""
"Q29006446","","","","rilutek","[]","[]","[]","[]","","","","196501","","","","",""
"Q29006444","","","","rienso","[]","[]","[]","[]","","","","","","","","",""
"Q29006445","","","","rilonacept regeneron","[]","[]","[]","[]","","","","","","","","",""
"Q29006450","","","","ristempa","[]","[]","[]","[]","","","","","","","","",""
"Q29006448","","","","riprazo","[]","[]","[]","[]","","","","","","","","",""
"Q29006460","","","","roactemra","[]","[]","[]","[]","","","","","","","","",""
"Q29006467","","","","saxenda","[]","[]","[]","[]","","","","1598264","","","","",""
"Q29006469","","","","scintimun","[]","[]","[]","[]","","","","","","","","",""
"Q29006483","","","sildenafil teva","sildenafil teva","[]","[]","[]","[]","","","","","","","","",""
"Q29006481","","","","sildenafil actavis","[]","[]","[]","[]","","","","","","","","",""
"Q29006502","","","","sprimeo","[]","[]","[]","[]","","","","","","","","",""
"Q29006501","","","","spedra","[]","[]","[]","[]","","","","","","","","",""
"Q29006514","","","","suboxone","[]","[]","[]","[]","","","","352990","","","","",""
"Q29006518","","","","sutent","[]","[]","[]","[]","","","","616274","","","","",""
"Q29006516","","","","sumatriptan galpharm","[]","[]","[]","[]","","","","","","","","",""
"Q29006531","","","","tandemact","[]","[]","[]","[]","","","","","","","","",""
"Q29006529","","","","taluvian","[]","[]","[]","[]","","","","","","","","",""
"Q29006532","","","","tarceva","[]","[]","[]","[]","","","","337526","","","","",""
"Q29006546","","","","telzir","[]","[]","[]","[]","","","","","","","","",""
"Q29006544","","","","telmisartan teva","[]","[]","[]","[]","","","","","","","","",""
"Q29006573","","","","tobi podhaler","[]","[]","[]","[]","","","","","","","","",""
"Q29006577","","","","topotecan actavis","[]","[]","[]","[]","","","","","","","","",""
"Q29006584","","","","tovanor breezhaler","[]","[]","[]","[]","","","","","","","","",""
"Q29006591","","","","travatan","[]","[]","[]","[]","","","","284896","","","","",""
"Q29006594","","","","tresiba","[]","[]","[]","[]","","","","1670012","","","","",""
"Q29006593","","","","tredaptive","[]","[]","[]","[]","","","","","","","","",""
"Q29006608","","","","turvel","[]","[]","[]","[]","","","","","","","","",""
"Q29006614","","","","tysabri","[]","[]","[]","[]","","","","492635","","","","",""
"Q29006650","","","","vimpat","[]","[]","[]","[]","","","","809979","","","","",""
"Q29006656","","","","viramune","[]","[]","[]","[]","","","","224890","","","","",""
"Q29006662","","","","vitravene","[]","[]","[]","[]","","","","","","","","",""
"Q29006664","","","","vizamyl","[]","[]","[]","[]","","","","","","","","",""
"Q29006665","","","","vizarsin","[]","[]","[]","[]","","","","","","","","",""
"Q29006679","","","","xagrid","[]","[]","[]","[]","","","","","","","","",""
"Q29006695","","","","xigris","[]","[]","[]","[]","","","","","","","","",""
"Q29006693","","","","xiapex","[]","[]","[]","[]","","","","","","","","",""
"Q29006699","","","","xoterna breezhaler","[]","[]","[]","[]","","","","","","","","",""
"Q29006697","","","","xofigo","[]","[]","[]","[]","","","","1424215","","","","",""
"Q29006703","","","","xyrem","[]","[]","[]","[]","","","","353098","","","","",""
"Q29006739","","","","zinforo","[]","[]","[]","[]","","","","","","","","",""
"Q29006744","","","","zoledronic acid medac","[]","[]","[]","[]","","","","","","","","",""
"Q29006745","","","","zoledronic acid mylan","[]","[]","[]","[]","","","","","","","","",""
"Q29006753","","","","zonegran","[]","[]","[]","[]","","","","261708","","","","",""
"Q29006762","","","","zyclara","[]","[]","[]","[]","","","","967018","","","","",""
"Q29006766","","","","zypadhera","[]","[]","[]","[]","","","","","","","","",""
"Q29006767","","","","zyprexa","[]","[]","[]","[]","","","","135423","","","","",""
"Q47521476","","","","diastat","[]","[]","[]","[]","","","","216586","","","","",""
"Q47521477","","","","dibenzyline","[]","[]","[]","[]","","","","203778","","","","",""
"Q47521482","","","","differin","[]","[]","[]","[]","","","","153184","","","","",""
"Q47521481","","","","tenuate","[]","[]","[]","[]","","","","220215","","","","",""
"Q47521490","","","","diovan hct","[]","[]","[]","[]","","","","216653","","","","",""
"Q47521494","","","","ditropan","[]","[]","[]","[]","","","","151651","","","","",""
"Q47521500","","","","dorzolamide hcl and timolol maleate","[]","[]","[]","[]","","","","1160643","","","","",""
"Q47521505","","","","drisdol","[]","[]","[]","[]","","","","92515","","","","",""
"Q47521522","","","","dymista","[]","[]","[]","[]","","","","1291861","","","","",""
"Q47521525","","","","ecoza","[]","[]","[]","[]","","","","1442586","","","","",""
"Q47521529","","","","edluar","[]","[]","[]","[]","","","","836642","","","","",""
"Q47521535","","","","elestat","[]","[]","[]","[]","","","","402323","","","","",""
"Q47521536","","","","relpax","[]","[]","[]","[]","","","","353724","","","","",""
"Q47521541","","","","elmiron","[]","[]","[]","[]","","","","155043","","","","",""
"Q47521555","","","","epaned","[]","[]","[]","[]","","","","1435625","","","","",""
"Q47521570","","","","estrace","[]","[]","[]","[]","","","","202619","","","","",""
"Q47521568","","","","lexapro","[]","[]","[]","[]","","","","352741","","","","",""
"Q47521587","","","","exondys","[]","[]","[]","[]","","","","1810574","","","","",""
"Q47521590","","","","ez-ox","[]","[]","[]","[]","","","","999520","","","","",""
"Q47521593","","","","fanapt","[]","[]","[]","[]","","","","848723","","","","",""
"Q47521603","","","","nalfon","[]","[]","[]","[]","","","","203313","","","","",""
"Q47521604","","","","fentora","[]","[]","[]","[]","","","","668619","","","","",""
"Q47521608","","","","fetzima","[]","[]","[]","[]","","","","1433218","","","","",""
"Q47521612","","","","flagyl","[]","[]","[]","[]","","","","202866","","","","",""
"Q47521618","","","","flomax","[]","[]","[]","[]","","","","190283","","","","",""
"Q47521621","","","","fluoroplex","[]","[]","[]","[]","","","","202633","","","","",""
"Q47521644","","","","razadyne","[]","[]","[]","[]","","","","583099","","","","",""
"Q47521660","","","","glynase","[]","[]","[]","[]","","","","881404","","","","",""
"Q47521674","","","","acthar","[]","[]","[]","[]","","","","1040019","","","","",""
"Q47521676","","галдол","","haldol","[]","[]","[]","[]","","","","151839","","","","",""
"Q47521684","","","","proctozone hc","[]","[]","[]","[]","","","","285086","","","","",""
"Q47521685","","","","horizant","[]","[]","[]","[]","","","","1095698","","","","",""
"Q47521690","","","","hydrea","[]","[]","[]","[]","","","","151871","","","","",""
"Q47521699","","","","dilaudid","[]","[]","[]","[]","","","","224913","","","","",""
"Q47521707","","","","impavido","[]","[]","[]","[]","","","","1495065","","","","",""
"Q47521712","","","","infed","[]","[]","[]","[]","","","","217731","","","","",""
"Q47521725","","","","isolyte s in 5 % dextrose","[]","[]","[]","[]","","","","1189612","","","","",""
"Q47521729","","","","jadenu","[]","[]","[]","[]","","","","1607785","","","","",""
"Q47521736","","","","karbinal","[]","[]","[]","[]","","","","1374771","","","","",""
"Q47521759","","","","letairis","[]","[]","[]","[]","","","","722117","","","","",""
"Q47521762","","","","levaquin","[]","[]","[]","[]","","","","217992","","","","",""
"Q47521767","","","","octocaine with epinephrine","[]","[]","[]","[]","","","","542571","","","","",""
"Q47521765","","","","lexiva","[]","[]","[]","[]","","","","402108","","","","",""
"Q47521772","","","","lipofen","[]","[]","[]","[]","","","","615906","","","","",""
"Q47521779","","","","lodine","[]","[]","[]","[]","","","","202998","","","","",""
"Q47521783","","","","lopressor","[]","[]","[]","[]","","","","203344","","","","",""
"Q47521789","","","","lotensin hct","[]","[]","[]","[]","","","","218089","","","","",""
"Q47521810","","","","megace","[]","[]","[]","[]","","","","203000","","","","",""
"Q47521820","","","","skelaxin","[]","[]","[]","[]","","","","204315","","","","",""
"Q47521835","","","","microzide","[]","[]","[]","[]","","","","218369","","","","",""
"Q47521848","","","","morphabond","[]","[]","[]","[]","","","","1745876","","","","",""
"Q47521853","","","","mucinex d","[]","[]","[]","[]","","","","603849","","","","",""
"Q47521857","","","","mycobutin","[]","[]","[]","[]","","","","227450","","","","",""
"Q47521872","","","","natesto","[]","[]","[]","[]","","","","1543191","","","","",""
"Q47521883","","","","neoprofen","[]","[]","[]","[]","","","","637194","","","","",""
"Q47521880","","","","neo-synalar","[]","[]","[]","[]","","","","1542990","","","","",""
"Q47521902","","","","nitrostat","[]","[]","[]","[]","","","","202525","","","","",""
"Q47521920","","","","nuvessa","[]","[]","[]","[]","","","","1604332","","","","",""
"Q47521940","","","","orap","[]","[]","[]","[]","","","","152165","","","","",""
"Q47521952","","","","oxistat","[]","[]","[]","[]","","","","218977","","","","",""
"Q47521965","","","","parlodel","[]","[]","[]","[]","","","","38","","","","",""
"Q47521974","","","","pediapred","[]","[]","[]","[]","","","","219136","","","","",""
"Q47521973","","","","pediaderm ta","[]","[]","[]","[]","","","","1014315","","","","",""
"Q47521977","","","","pentam","[]","[]","[]","[]","","","","495527","","","","",""
"Q47521993","","","","physiolyte","[]","[]","[]","[]","","","","219241","","","","",""
"Q47522003","","","","polytrim","[]","[]","[]","[]","","","","128790","","","","",""
"Q47522005","","","","micro-k","[]","[]","[]","[]","","","","218365","","","","",""
"Q47522015","","","","premasol","[]","[]","[]","[]","","","","606589","","","","",""
"Q47522019","","","","prevalite","[]","[]","[]","[]","","","","219397","","","","",""
"Q47522023","","","","primaxin","[]","[]","[]","[]","","","","227475","","","","",""
"Q47522026","","","","proair","[]","[]","[]","[]","","","","647295","","","","",""
"Q47522031","","","","proctocream","[]","[]","[]","[]","","","","219425","","","","",""
"Q47522041","","","","prostin e2","[]","[]","[]","[]","","","","202794","","","","",""
"Q47522046","","","","provigil","[]","[]","[]","[]","","","","219484","","","","",""
"Q47522044","","","","proventil","[]","[]","[]","[]","","","","202908","","","","",""
"Q47522053","","","","qudexy","[]","[]","[]","[]","","","","1494761","","","","",""
"Q47522078","","","","requip","[]","[]","[]","[]","","","","152951","","","","",""
"Q47522081","","","","restoril","[]","[]","[]","[]","","","","219641","","","","",""
"Q47522093","","","","rimso-50","[]","[]","[]","[]","","","","93962","","","","",""
"Q47522099","","","","zemuron","[]","[]","[]","[]","","","","151718","","","","",""
"Q47522106","","","","rytary","[]","[]","[]","[]","","","","1599245","","","","",""
"Q47522105","","","","ryanodex","[]","[]","[]","[]","","","","1544754","","","","",""
"Q47522110","","","","sandimmune","[]","[]","[]","[]","","","","202816","","","","",""
"Q47522116","","","","transderm scop","[]","[]","[]","[]","","","","220372","","","","",""
"Q47522125","","","","seromycin","[]","[]","[]","[]","","","","204225","","","","",""
"Q47522140","","","","soolantra","[]","[]","[]","[]","","","","1598069","","","","",""
"Q47522146","","","","spinraza","[]","[]","[]","[]","","","","1863561","","","","",""
"Q47522147","","","","spiriva","[]","[]","[]","[]","","","","274535","","","","",""
"Q47522150","","","","staxyn","[]","[]","[]","[]","","","","996180","","","","",""
"Q47522151","","","","stendra","[]","[]","[]","[]","","","","1291307","","","","",""
"Q47522148","","","","spritam","[]","[]","[]","[]","","","","1736038","","","","",""
"Q47522155","","","","striant","[]","[]","[]","[]","","","","405337","","","","",""
"Q47522159","","","","sular","[]","[]","[]","[]","","","","220081","","","","",""
"Q47522173","","","","symproic","[]","[]","[]","[]","","","","1876604","","","","",""
"Q47522186","","","","teflaro","[]","[]","[]","[]","","","","1040009","","","","",""
