"url","title","page_name_decoded"
"http://utis.in.ua/sulfadiazine/","Сульфаргин","sulfadiazine"
"http://utis.in.ua/abacavir/","Сульфат абакавіру","abacavir"
"http://utis.in.ua/sulfasalazine/","Сульфасалазин","sulfasalazine"
"http://utis.in.ua/atropine/","Сульфат атропіну","atropine"
"http://utis.in.ua/atropine-ophthalmic/","Сульфат атропіну очні краплі","atropine-ophthalmic"
"http://utis.in.ua/gentamicin/","Сульфат гентаміцину","gentamicin"
"http://utis.in.ua/kanamicin/","Сульфат канаміцину","kanamicin"
"http://utis.in.ua/capreomycin/","Сульфат капреоміцину","capreomycin"
"http://utis.in.ua/magnesium/","Сульфат магнію","magnesium"
"http://utis.in.ua/zinc/","Сульфат цинку","zinc"
"http://utis.in.ua/mercury/","Сульфід ртуті","mercury"
"http://utis.in.ua/sulfisoxazole/","Сульфізоксазол","sulfisoxazole"
"http://utis.in.ua/sulfisoxazole/","Сульфісоксазол","sulfisoxazole"
"http://utis.in.ua/thiocyanate/","Сульфоціонат натрію","thiocyanate"
"http://utis.in.ua/sulfur-dioxide/","Сульфур (IV) оксид","sulfur-dioxide"
"http://utis.in.ua/azithromycin/","Сумазид","azithromycin"
"http://utis.in.ua/azithromycin/","Сумамед","azithromycin"
"http://utis.in.ua/azithromycin/","Сумамокс","azithromycin"
"http://utis.in.ua/sumatriptan/","Суматриптан","sumatriptan"
"http://utis.in.ua/sunitinib/","Сунітиніб","sunitinib"
"http://utis.in.ua/sulfamethazine/","Суперсептил","sulfamethazine"
"http://utis.in.ua/phenylephrine/","Супозиторії ректальні (реліф)","phenylephrine"
"http://utis.in.ua/acyclovir/","Суправиран","acyclovir"
"http://utis.in.ua/cefixime/","Супракс","cefixime"
"http://utis.in.ua/desflurane/","Супран","desflurane"
"http://utis.in.ua/doxycycline/","Супрациклін","doxycycline"
"http://utis.in.ua/buserelin/","Супрекур","buserelin"
"http://utis.in.ua/buserelin/","Супрефакт","buserelin"
"http://utis.in.ua/isoxsuprine/","Супрілекс","isoxsuprine"
"http://utis.in.ua/chloralhydrate/","Суппретт","chloralhydrate"
"http://utis.in.ua/%d1%82%d1%96%d0%b0%d0%bc%d1%96%d0%bb%d0%b0%d0%bb/","Суріта","tіamіlal"
"http://utis.in.ua/%d0%b0ntimony/","Сурма","antimony"
"http://utis.in.ua/%d0%b0ntimony/","Сурми трихлорид","antimony"
"http://utis.in.ua/trimipramine/","Сурмонтил","trimipramine"
"http://utis.in.ua/miconazole/","Суролан","miconazole"
"http://utis.in.ua/efavirenz/","Сустива","efavirenz"
"http://utis.in.ua/sunitinib/","Сутент","sunitinib"
"http://utis.in.ua/serotonin-receptor-antagonists/","Суфрексал","serotonin-receptor-antagonists"
"http://utis.in.ua/octreoscan/","Сухий лід","octreoscan"
"http://utis.in.ua/octreoscan/","Сцінтіграфія з індієм","octreoscan"
"http://utis.in.ua/octreoscan/","Сцінтіграфія наднирників","octreoscan"
"http://utis.in.ua/octreoscan/","Сцінтіграфія соматостатин-рецепторна (СРС)","octreoscan"
"http://utis.in.ua/trichlorophenoxyacetic-acid/","2,4,5-Т","trichlorophenoxyacetic-acid"
"http://utis.in.ua/tetrachlorodibenzo-para-dioxin/","2,3,7,8-тетрахлордибензо-п-діоксин","tetrachlorodibenzo-para-dioxin"
"http://utis.in.ua/curare/","d-тубокурарин","curare"
"http://utis.in.ua/liothyronine/","Т3","liothyronine"
"http://utis.in.ua/levofloxacin/","Таванік","levofloxacin"
"http://utis.in.ua/clemastine/","Тавегіл","clemastine"
"http://utis.in.ua/cimetidine/","Тагамет","cimetidine"
"http://utis.in.ua/nizatidine/","Тазак","nizatidine"
"http://utis.in.ua/tazarotene/","Тазаротен","tazarotene"
"http://utis.in.ua/oxazepam/","Тазепам","oxazepam"
"http://utis.in.ua/electric-current-and-pregnancy/","Тазер","electric-current-and-pregnancy"
"http://utis.in.ua/ceftazidime/","Тазицеф","ceftazidime"
"http://utis.in.ua/tazobactam/","Тазобактам","tazobactam"
"http://utis.in.ua/tazarotene/","Тазорак","tazarotene"
"http://utis.in.ua/levofloxacin/","Тайгерон","levofloxacin"
"http://utis.in.ua/paracetamol/","Тайленол","paracetamol"
"http://utis.in.ua/chlorthalidone-2/","Таклор","chlorthalidone-2"
"http://utis.in.ua/tacrolimus/","Такролімус","tacrolimus"
"http://utis.in.ua/levofloxacin/","Таксацин","levofloxacin"
"http://utis.in.ua/paclitaxel/","Таксол","paclitaxel"
"http://utis.in.ua/docetaxel/","Таксотер","docetaxel"
"http://utis.in.ua/maternal-hemoglobinopathies-and-pregnancy/","Таласемія та вагітність","maternal-hemoglobinopathies-and-pregnancy"
"http://utis.in.ua/pentazocine/","Талвін","pentazocine"
"http://utis.in.ua/thalidomide/","Талідомід","thalidomide"
"http://utis.in.ua/thalidomide/","Таломід","thalidomide"
"http://utis.in.ua/terfenadine/","Тамагон","terfenadine"
"http://utis.in.ua/flecainide/","Тамбокор","flecainide"
"http://utis.in.ua/oseltamivir/","Таміфлю","oseltamivir"
"http://utis.in.ua/tamoxifen/","Тамоксифен","tamoxifen"
"http://utis.in.ua/oxyphenbutazone/","Тандерил","oxyphenbutazone"
"http://utis.in.ua/albiglutide/","Танзеум","albiglutide"
"http://utis.in.ua/levofloxacin/","Танфломед","levofloxacin"
"http://utis.in.ua/methimazole/","Тапазол","methimazole"
"http://utis.in.ua/cefaclor/","Тарацеф","cefaclor"
"http://utis.in.ua/bexarotene/","Таргретин","bexarotene"
"http://utis.in.ua/ofloxacin/","Таривід","ofloxacin"
"http://utis.in.ua/butorphanol/","Тартрат буторфанолу","butorphanol"
"http://utis.in.ua/noradrenaline/","Тартрат норадреналіну","noradrenaline"
"http://utis.in.ua/erlotinib/","Тарцева","erlotinib"
"http://utis.in.ua/budesonide/","Тафен назаль","budesonide"
"http://utis.in.ua/budesonide/","Тафен новолайзер","budesonide"
"http://utis.in.ua/dabrafenib/","Тафінлар","dabrafenib"
"http://utis.in.ua/tafluprost/","Тафлотан","tafluprost"
"http://utis.in.ua/tafluprost/","Тафлупрост","tafluprost"
"http://utis.in.ua/vitamin-d/","Тахістин","vitamin-d"
"http://utis.in.ua/lanolin/","Тваринний віск","lanolin"
"http://utis.in.ua/tegaserod/","Тебексин","tegaserod"
"http://utis.in.ua/eprosartan/","Теветен","eprosartan"
"http://utis.in.ua/tegaserod/","Тегасерод","tegaserod"
"http://utis.in.ua/cloxacillin/","Тегопен","cloxacillin"
"http://utis.in.ua/carbamazepine/","Тегретол","carbamazepine"
"http://utis.in.ua/dalteparin/","Теделпарин","dalteparin"
"http://utis.in.ua/gatifloxacin/","Теквін","gatifloxacin"
"http://utis.in.ua/terfenadine/","Телдан","terfenadine"
"http://utis.in.ua/mobile-phones/","Телефони мобільні та вагітність","mobile-phones"
"http://utis.in.ua/fosamprenavir/","Телзір","fosamprenavir"
"http://utis.in.ua/telmisartan/","Телмісартан","telmisartan"
"http://utis.in.ua/fexofenadine/","Телфаст","fexofenadine"
"http://utis.in.ua/temazepam/","Темазепам","temazepam"
"http://utis.in.ua/trimeprazine/","Темаріл/темарил","trimeprazine"
"http://utis.in.ua/buprenorphine/","Темгезік","buprenorphine"
"http://utis.in.ua/temsirolimus/","Темсиролімус","temsirolimus"
"http://utis.in.ua/tenofovir/","Тенвір","tenofovir"
"http://utis.in.ua/captopril/","Тензіомін","captopril"
"http://utis.in.ua/tenoxicam/","Теноксикам","tenoxicam"
"http://utis.in.ua/tenofovir/","Тенофовір","tenofovir"
"http://utis.in.ua/%d0%b0%d1%82%d0%b5%d0%bd%d0%be%d0%bb%d0%be%d0%bb/","Тенормін","atenolol"
"http://utis.in.ua/edrophonium/","Тенсілон","edrophonium"
"http://utis.in.ua/diethylpropion/","Тенуат","diethylpropion"
"http://utis.in.ua/dimenhydrinate/","Теодрамін","dimenhydrinate"
"http://utis.in.ua/theophylline-2/","Теопек","theophylline-2"
"http://utis.in.ua/theophylline-2/","Теотард","theophylline-2"
"http://utis.in.ua/theophylline/","Теофілін","theophylline"
"http://utis.in.ua/hyperthermia/","Тепло","hyperthermia"
"http://utis.in.ua/diethylpropion/","Тепаніл","diethylpropion"
"http://utis.in.ua/cloxacillin/","Тепоген","cloxacillin"
"http://utis.in.ua/terazosin/","Теразозин","terazosin"
"http://utis.in.ua/terconazole/","Теразол","terconazole"
"http://utis.in.ua/electroconvulsive-therapy-and-pregnancy/","Терапія електроконвульсивна","electroconvulsive-therapy-and-pregnancy"
"http://utis.in.ua/electroconvulsive-therapy-and-pregnancy/","Терапія електроконвульсивна та вагітність","electroconvulsive-therapy-and-pregnancy"
"http://utis.in.ua/electroconvulsive-therapy-and-pregnancy/","Терапія електросудомна","electroconvulsive-therapy-and-pregnancy"
"http://utis.in.ua/diathermy/","Терапія короткохвильова","diathermy"
"http://utis.in.ua/diathermy/","Терапія мікрохвильова","diathermy"
"http://utis.in.ua/nicotine-replacement-therapy/","Терапія нікотинозамісна","nicotine-replacement-therapy"
"http://utis.in.ua/electroconvulsive-therapy-and-pregnancy/","Терапія шокова","electroconvulsive-therapy-and-pregnancy"
"http://utis.in.ua/lamisil/","Тербінафін","lamisil"
"http://utis.in.ua/terbutaline/","Тербуталін","terbutaline"
"http://utis.in.ua/terfenadine/","Теридин","terfenadine"
"http://utis.in.ua/teriflunomide/","Терифлуномід","teriflunomide"
"http://utis.in.ua/terconazole/","Терконазол","terconazole"
"http://utis.in.ua/pseudoephedrine/","Теросім","pseudoephedrine"
"http://utis.in.ua/terfenadine/","Терфенадин","terfenadine"
"http://utis.in.ua/ceftriaxone/","Терцеф","ceftriaxone"
"http://utis.in.ua/testosterone/","Тестостерон","testosterone"
"http://utis.in.ua/testosterone/","Тестостерону гемісукцинат","testosterone"
"http://utis.in.ua/testosterone/","Тестостерону енантат","testosterone"
"http://utis.in.ua/testosterone/","Тестостерону пропіонат","testosterone"
"http://utis.in.ua/testosterone/","Тестостерону фенілацетат","testosterone"
"http://utis.in.ua/triethylenetetramine/","ТЕТА","triethylenetetramine"
"http://utis.in.ua/marijuana/","Тетрагідроканабінол","marijuana"
"http://utis.in.ua/%d0%be%d1%80%d0%bb%d1%96%d1%81%d1%82%d0%b0%d1%82/","Тетрагідроліпстатін","orlіstat"
"http://utis.in.ua/leucovorin/","Тетрагідрофолієва 5-форміл кислота","leucovorin"
"http://utis.in.ua/tetracaine/","Тетракаїн","tetracaine"
"http://utis.in.ua/tetrachlorodibenzo-para-dioxin/","Тетрахлордибензо-пара-діоксин","tetrachlorodibenzo-para-dioxin"
"http://utis.in.ua/tetrachloroethylene/","Тетрахлоретилен","tetrachloroethylene"
"http://utis.in.ua/tetrachloromethane/","Тетрахлорометан","tetrachloromethane"
"http://utis.in.ua/tetracycline/","Тетрациклін","tetracycline"
"http://utis.in.ua/ceftaroline-fosamil/","Тефларо","ceftaroline-fosamil"
"http://utis.in.ua/sodium-pertechnetate-99mtc/","Технецій 99m","sodium-pertechnetate-99mtc"
"http://utis.in.ua/assisted-reproductive-technologies/","Технології репродуктивні допоміжні і вагітність","assisted-reproductive-technologies"
"http://utis.in.ua/l-thyroxine/","Тиворал","l-thyroxine"
"http://utis.in.ua/etretinate/","Тигазон","etretinate"
"http://utis.in.ua/etretinate/","Тигасон","etretinate"
"http://utis.in.ua/fexofenadine/","Тигофаст","fexofenadine"
"http://utis.in.ua/tizanidine/","Тизанідин","tizanidine"
"http://utis.in.ua/levomepromazine/","Тизерцин","levomepromazine"
"http://utis.in.ua/ceftazidime/","Тизим","ceftazidime"
"http://utis.in.ua/ticarcillin/","Тикарцилін","ticarcillin"
"http://utis.in.ua/ticlopidine/","Тиклид","ticlopidine"
"http://utis.in.ua/ticlopidine/","Тиклопідин","ticlopidine"
"http://utis.in.ua/tiludronate/","Тилудронат","tiludronate"
"http://utis.in.ua/tiludronate/","Тилудронова кислота","tiludronate"
"http://utis.in.ua/timolol/","Тимолол","timolol"
"http://utis.in.ua/azarga/","Тимололу малеат","azarga"
"http://utis.in.ua/timolol/","Тимоптик","timolol"
"http://utis.in.ua/pyrimethamine/","Тиндурин","pyrimethamine"
"http://utis.in.ua/tipranavir/","Типранавір","tipranavir"
"http://utis.in.ua/thyroidine/","Тиреоїдин","thyroidine"
"http://utis.in.ua/thyrotropin/","Тироген","thyrotropin"
"http://utis.in.ua/l-thyroxine/","Тироксин","l-thyroxine"
"http://utis.in.ua/thyrotropin/","Тиротропін","thyrotropin"
"http://utis.in.ua/thyrotropin/","Тиротропін-альфа","thyrotropin"
"http://utis.in.ua/tirofiban/","Тирофібан","tirofiban"
"http://utis.in.ua/tiagabine/","Тіагабін","tiagabine"
"http://utis.in.ua/diltiazem/","Тіазак","diltiazem"
"http://utis.in.ua/methimazole/","Тіамазол","methimazole"
"http://utis.in.ua/%d1%82%d1%96%d0%b0%d0%bc%d1%96%d0%bb%d0%b0%d0%bb/","Тіамілал","tіamіlal"
"http://utis.in.ua/%d1%82%d1%96%d0%b0%d0%bc%d1%96%d0%bb%d0%b0%d0%bb/","Тіамілал натрію","tіamіlal"
"http://utis.in.ua/vitamin-b1/","Тіамін","vitamin-b1"
"http://utis.in.ua/isoniazid/","Тібізид","isoniazid"
"http://utis.in.ua/dolutegravir/","Тівікей","dolutegravir"
"http://utis.in.ua/etretinate/","Тігазон","etretinate"
"http://utis.in.ua/etretinate/","Тігасон","etretinate"
"http://utis.in.ua/natalizumab/","Тізабрі","natalizumab"
"http://utis.in.ua/tizanidine/","Тізалуд","tizanidine"
"http://utis.in.ua/tenoxicam/","Тілкотіл","tenoxicam"
"http://utis.in.ua/tiludronate/","Тілудронат","tiludronate"
"http://utis.in.ua/thimerosal/","Тімеросал","thimerosal"
"http://utis.in.ua/moxifloxacine/","Тімоксі","moxifloxacine"
"http://utis.in.ua/timolol/","Тімолол","timolol"
"http://utis.in.ua/endosulfan/","Тімул","endosulfan"
"http://utis.in.ua/tinidazole/","Тініб","tinidazole"
"http://utis.in.ua/tinidazole/","Тініба","tinidazole"
"http://utis.in.ua/tinidazole/","Тінідазол","tinidazole"
"http://utis.in.ua/tinidazole/","Тінідекс","tinidazole"
"http://utis.in.ua/tinidazole/","Тінімед","tinidazole"
"http://utis.in.ua/tinidazole/","Тінісан","tinidazole"
"http://utis.in.ua/tinidazole/","Тінопрот","tinidazole"
"http://utis.in.ua/tinidazole/","Тіногін","tinidazole"
"http://utis.in.ua/tinidazole/","Тінопрот","tinidazole"
"http://utis.in.ua/thioguanine/","Тіогуанін","thioguanine"
"http://utis.in.ua/endosulfan/","Тіодан","endosulfan"
"http://utis.in.ua/tioconazole/","Тіоконазол","tioconazole"
"http://utis.in.ua/tioconazole/","Тіолак (лак для нігтів)","tioconazole"
"http://utis.in.ua/au-thiomalat-sodium/","Тіомалат натрію золото","au-thiomalat-sodium"
"http://utis.in.ua/thimerosal/","Тіомерсал","thimerosal"
"http://utis.in.ua/endosulfan/","Тіонекс","endosulfan"
"http://utis.in.ua/thiopental/","Тіопентал","thiopental"
"http://utis.in.ua/thioridazine/","Тіоридазин","thioridazine"
"http://utis.in.ua/thioridazine/","Тіорил","thioridazine"
"http://utis.in.ua/%d1%82%d1%96%d0%b0%d0%bc%d1%96%d0%bb%d0%b0%d0%bb/","Тіосеконал","tіamіlal"
"http://utis.in.ua/endosulfan/","Тіосульфат","endosulfan"
"http://utis.in.ua/sodium-thiosulfate/","Тіосульфат натрію","sodium-thiosulfate"
"http://utis.in.ua/thiosulfate-silver/","Тіосульфат срібла","thiosulfate-silver"
"http://utis.in.ua/tiotixene/","Тіотиксен","tiotixene"
"http://utis.in.ua/tiotropium/","Тіотропію бромід","tiotropium"
"http://utis.in.ua/thiocyanate/","Тіоціанат","thiocyanate"
"http://utis.in.ua/thiocyanate/","Тіоціанат амонію","thiocyanate"
"http://utis.in.ua/thiocyanate/","Тіоціанат калію","thiocyanate"
"http://utis.in.ua/thiocyanate/","Тіоціанат натрію","thiocyanate"
"http://utis.in.ua/ibritumomab-tiuxetan/","Тіуксетан ібрітумомаб","ibritumomab-tiuxetan"
"http://utis.in.ua/endosulfan/","Тіфор","endosulfan"
"http://utis.in.ua/tobramycin/","Тобі","tobramycin"
"http://utis.in.ua/cyclobenzaprine/","Тобрадол","cyclobenzaprine"
"http://utis.in.ua/tobramycin/","Тобраміцин","tobramycin"
"http://utis.in.ua/fesoterodine/","Товіаз","fesoterodine"
"http://utis.in.ua/vitamin-e/","Токотрієноли","vitamin-e"
"http://utis.in.ua/vitamin-e/","Токоферол","vitamin-e"
"http://utis.in.ua/vitamin-e/","Токофероли","vitamin-e"
"http://utis.in.ua/toxaphene/","Токсакіл","toxaphene"
"http://utis.in.ua/toxaphene/","Токсафен","toxaphene"
"http://utis.in.ua/toxicosis/","Токсикоз вагітних","toxicosis"
"http://utis.in.ua/botulinum-toxin/","Токсин ботулінічний","botulinum-toxin"
"http://utis.in.ua/zearalenon/","Токсин F-2","zearalenon"
"http://utis.in.ua/toxoplasmosis/","Токсоплазмоз","toxoplasmosis"
"http://utis.in.ua/toxoplasmosis/","Токсоплазмоз та вагітність","toxoplasmosis"
"http://utis.in.ua/tolazamide/","Толазамід","tolazamide"
"http://utis.in.ua/tolbutamide/","Толбутамід","tolbutamide"
"http://utis.in.ua/serotonin-receptor-antagonists/","Толвон","serotonin-receptor-antagonists"
"http://utis.in.ua/tolmetin/","Толектин","tolmetin"
"http://utis.in.ua/tolazamide/","Толіназ","tolazamide"
"http://utis.in.ua/tolmetin/","Толметин","tolmetin"
"http://utis.in.ua/tolterodine/","Толтеродин","tolterodine"
"http://utis.in.ua/toluol/","Толуен","toluol"
"http://utis.in.ua/toluol/","Толуол","toluol"
"http://utis.in.ua/gadopentetate-dimeglumine/","Томовіст","gadopentetate-dimeglumine"
"http://utis.in.ua/x-ray-irradiation/","Томографія комп’ютерна","x-ray-irradiation"
"http://utis.in.ua/magnetic-resonance-imaging/","Томографія магнітно-резонансна","magnetic-resonance-imaging"
"http://utis.in.ua/atomoxetine/","Томоксетин","atomoxetine"
"http://utis.in.ua/iopamidol/","Томоскан","iopamidol"
"http://utis.in.ua/topiramate/","Топамакс","topiramate"
"http://utis.in.ua/desoximethasone/","Топізолон","desoximethasone"
"http://utis.in.ua/desoximethasone/","Топікорт","desoximethasone"
"http://utis.in.ua/topiramate/","Топірамат","topiramate"
"http://utis.in.ua/metoprolol/","Топрол","metoprolol"
"http://utis.in.ua/topiramate/","Топсавер","topiramate"
"http://utis.in.ua/ketorolac/","Торадол","ketorolac"
"http://utis.in.ua/chlorpromazine/","Торазин","chlorpromazine"
"http://utis.in.ua/analgin/","Торалгін","analgin"
"http://utis.in.ua/atorvastatin/","Торвакард","atorvastatin"
"http://utis.in.ua/topiramate/","Тореал","topiramate"
"http://utis.in.ua/tobramycin/","Торекс","tobramycin"
"http://utis.in.ua/tinidazole/","Торес","tinidazole"
"http://utis.in.ua/temsirolimus/","Торізел","temsirolimus"
"http://utis.in.ua/ceftriaxone/","Тороцеф","ceftriaxone"
"http://utis.in.ua/terfenadine/","Торфин","terfenadine"
"http://utis.in.ua/analgin/","Тоталгін","analgin"
"http://utis.in.ua/tofacitinib/","Тофацитиніб","tofacitinib"
"http://utis.in.ua/imipramine/","Тофраніл","imipramine"
"http://utis.in.ua/tocilizumab/","Тоцилізумаб","tocilizumab"
"http://utis.in.ua/hypericum/","Трава звіробою","hypericum"
"http://utis.in.ua/sweeteners/","Трава медова","sweeteners"
"http://utis.in.ua/travoprost/","Траватан","travoprost"
"http://utis.in.ua/dimenhydrinate/","Травелін","dimenhydrinate"
"http://utis.in.ua/travoprost/","Травопрост","travoprost"
"http://utis.in.ua/linagliptin/","Тражента","linagliptin"
"http://utis.in.ua/oxprenolol/","Тразикор","oxprenolol"
"http://utis.in.ua/trazodone/","Тразодон","trazodone"
"http://utis.in.ua/bosentan/","Траклір","bosentan"
"http://utis.in.ua/atosiban/","Трактоцил","atosiban"
"http://utis.in.ua/atracurium/","Тракріум","atracurium"
"http://utis.in.ua/tramadol/","Трамадол","tramadol"
"http://utis.in.ua/labetalol/","Трандат","labetalol"
"http://utis.in.ua/trandolapril/","Трандолаприл","trandolapril"
"http://utis.in.ua/tranylcypromine/","Транілціпромін","tranylcypromine"
"http://utis.in.ua/clorazepate/","Транксен","clorazepate"
"http://utis.in.ua/%d0%bexybutynin/","Трансдермальний пластир (кентера)","oxybutynin"
"http://utis.in.ua/%d0%bexybutynin/","Трансдермальний пластир (оксітрол)","oxybutynin"
"http://utis.in.ua/transcranial-magnetic-stimulation-and-pregnancy/","Транскраніальна магнітна стимуляція та вагітність","transcranial-magnetic-stimulation-and-pregnancy"
"http://utis.in.ua/transcranial-magnetic-stimulation-and-pregnancy/","Транскраніальна магнітна стимуляція повторювальна (пТМС)","transcranial-magnetic-stimulation-and-pregnancy"
"http://utis.in.ua/trastuzumab/","Трастузумаб","trastuzumab"
"http://utis.in.ua/bendamustine/","Траяна","bendamustine"
"http://utis.in.ua/terfenadine/","Трексил","terfenadine"
"http://utis.in.ua/sumatriptan/","Трексімет","sumatriptan"
"http://utis.in.ua/triptorelin/","Трелстар","triptorelin"
"http://utis.in.ua/tretinoin/","Третиноїн (для місцевого застосування)","tretinoin"
"http://utis.in.ua/tretinoin-systemic/","Третиноїн (для системного застосування)","tretinoin-systemic"
"http://utis.in.ua/triamterene/","Триампур","triamterene"
"http://utis.in.ua/triamterene/","Триамтерен","triamterene"
"http://utis.in.ua/dicyclomine/","Триган","dicyclomine"
"http://utis.in.ua/trihexyphenidyl/","Тригексифенідил","trihexyphenidyl"
"http://utis.in.ua/trimethadione-2/","Тридіон","trimethadione-2"
"http://utis.in.ua/triethylenetetramine/","Триентин","triethylenetetramine"
"http://utis.in.ua/triethylenetetramine/","Триетилентетрамін","triethylenetetramine"
"http://utis.in.ua/liothyronine/","Трийодтиронін","liothyronine"
"http://utis.in.ua/potassium-citrate/","Трикалію цитрат","potassium-citrate"
"http://utis.in.ua/ozone/","Трикисень","ozone"
"http://utis.in.ua/cresol/","Трикрезол","cresol"
"http://utis.in.ua/trichloroethylene/","Трилен","trichloroethylene"
"http://utis.in.ua/oxcarbazepine/","Трилептал","oxcarbazepine"
"http://utis.in.ua/phenylpropanolamine/","Тримекс","phenylpropanolamine"
"http://utis.in.ua/trimethadione-2/","Триметадіон","trimethadione-2"
"http://utis.in.ua/organotin-compounds/","Трибутил олово","organotin-compounds"
"http://utis.in.ua/organotin-compounds/","Триетил олово","organotin-compounds"
"http://utis.in.ua/organotin-compounds/","Триметил олово","organotin-compounds"
"http://utis.in.ua/trimethobenzamide/","Триметобензамід","trimethobenzamide"
"http://utis.in.ua/trimethoprim/","Триметоприм","trimethoprim"
"http://utis.in.ua/trimeprazine/","Тримепразин","trimeprazine"
"http://utis.in.ua/trimethoprim/","Тримпекс","trimethoprim"
"http://utis.in.ua/gadolinium/","Три натрію гадофосвесет","gadolinium"
"http://utis.in.ua/triprolidine/","Трипролідин","triprolidine"
"http://utis.in.ua/triptorelin/","Трипторелін","triptorelin"
"http://utis.in.ua/antacids-and-pregnancy/","Трисилікат магній","antacids-and-pregnancy"
"http://utis.in.ua/ramipril/","Тритаце","ramipril"
"http://utis.in.ua/trifluoperazine/","Трифлуоперазин","trifluoperazine"
"http://utis.in.ua/trichlorethanol/","Трихлоретанол","trichlorethanol"
"http://utis.in.ua/trichloroethylene/","Трихлоретилен","trichloroethylene"
"http://utis.in.ua/octreoscan/","Трихлорид індію","octreoscan"
"http://utis.in.ua/%d0%b0ntimony/","Трихлорид сурми","antimony"
"http://utis.in.ua/chloroform/","Трихлорометан","chloroform"
"http://utis.in.ua/trichloroacetic-acid/","Трихлороцтова кислота","trichloroacetic-acid"
"http://utis.in.ua/trichlorophenoxyacetic-acid/","Трихлор-фенокси-оцтова кислота","trichlorophenoxyacetic-acid"
"http://utis.in.ua/metronidazole/","Трихопол","metronidazole"
"http://utis.in.ua/triazolam/","Тріазолам","triazolam"
"http://utis.in.ua/ceftriaxone/","Тріаксон","ceftriaxone"
"http://utis.in.ua/triamterene/","Тріамтерен","triamterene"
"http://utis.in.ua/triamcinolone/","Тріамцинолон","triamcinolone"
"http://utis.in.ua/triamcinolone/","Тріамцинолону ацетонід","triamcinolone"
"http://utis.in.ua/tinidazole/","Трідазол","tinidazole"
"http://utis.in.ua/desonide/","Трідесілон","desonide"
"http://utis.in.ua/trimethadione/","Трідіон","trimethadione"
"http://utis.in.ua/tinidazole/","Тріканікс","tinidazole"
"http://utis.in.ua/tinidazole/","Тріколам","tinidazole"
"http://utis.in.ua/tinidazole/","Тріконідазол","tinidazole"
"http://utis.in.ua/perphenazine/","Трілафон","perphenazine"
"http://utis.in.ua/trichloroethylene/","Трімар","trichloroethylene"
"http://utis.in.ua/trimethadione/","Тріметадіон","trimethadione"
"http://utis.in.ua/pheniramine/","Тріметон","pheniramine"
"http://utis.in.ua/trimipramine/","Тріміпрамін","trimipramine"
"http://utis.in.ua/measles-rubella-parotitis-vaccine/","Трімовакс","measles-rubella-parotitis-vaccine"
"http://utis.in.ua/tinidazole/","Трінігін","tinidazole"
"http://utis.in.ua/solyusurmin/","Тріостан","solyusurmin"
"http://utis.in.ua/tripelennamine/","Тріпеленамін","tripelennamine"
"http://utis.in.ua/pheniramine/","Тріпотон","pheniramine"
"http://utis.in.ua/trovafloxacin/","Тровафлоксацин","trovafloxacin"
"http://utis.in.ua/topiramate/","Трокенди XR","topiramate"
"http://utis.in.ua/ceftriaxone/","Троксон","ceftriaxone"
"http://utis.in.ua/pramoxine/","Тронолан","pramoxine"
"http://utis.in.ua/trospium/","Троспіум","trospium"
"http://utis.in.ua/sweeteners/","Трувія","sweeteners"
"http://utis.in.ua/dulaglutide/","Трулісіті","dulaglutide"
"http://utis.in.ua/dorzolamide/","Трусопт","dorzolamide"
"http://utis.in.ua/isoniazid/","Тубазид","isoniazid"
"http://utis.in.ua/tuberculosis-and-pregnancy/","Туберкульоз","tuberculosis-and-pregnancy"
"http://utis.in.ua/vaccine-bcg/","Туберкульоз – вакцина","vaccine-bcg"
"http://utis.in.ua/tuberculosis-and-pregnancy/","Туберкульоз при вагітності","tuberculosis-and-pregnancy"
"http://utis.in.ua/tuberculosis-and-pregnancy/","Туберкульоз та вагітність","tuberculosis-and-pregnancy"
"http://utis.in.ua/curare/","Тубокурарин","curare"
"http://utis.in.ua/curare/","Тубокурарину хлорид","curare"
"http://utis.in.ua/turinal/","Туринал","turinal"
"http://utis.in.ua/guaphenazine/","Туссин","guaphenazine"
"http://utis.in.ua/tetrachlorodibenzo-para-dioxin/","ТХДД","tetrachlorodibenzo-para-dioxin"
"http://utis.in.ua/smoking-and-pregnancy/","Тютюнопаління","smoking-and-pregnancy"
"http://utis.in.ua/ubichinon/","Убіхінон","ubichinon"
"http://utis.in.ua/benzoyl-peroxide/","Угресол","benzoyl-peroxide"
"http://utis.in.ua/electric-current-and-pregnancy/","Удар електричний","electric-current-and-pregnancy"
"http://utis.in.ua/octreotide/","Уктреотид","octreotide"
"http://utis.in.ua/remifentanil/","Ултіва","remifentanil"
"http://utis.in.ua/tramadol/","Ултрам","tramadol"
"http://utis.in.ua/sevoflurane/","Ультан","sevoflurane"
"http://utis.in.ua/remifentanil/","Ультіва","remifentanil"
"http://utis.in.ua/halobetasol/","Ультрават","halobetasol"
"http://utis.in.ua/etodolac/","Ультрадол","etodolac"
"http://utis.in.ua/ultrasonography/","Ультразвукове дослідження при вагітності","ultrasonography"
"http://utis.in.ua/ultrasonography/","Ультразвук та вагітність","ultrasonography"
"http://utis.in.ua/ultraviolet-radiation/","Ультрафіолет","ultraviolet-radiation"
"http://utis.in.ua/ultraviolet-radiation/","Ультрафіолетове випромінювання та вагітність","ultraviolet-radiation"
